rank,log_prob,area_rmse_km2,area_bias_km2,passed,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate
494,-543.425684706998,0.43216509191125996,0.29666666666666686,True,5.302108460315971,-0.007181113208676299,0.01137125023355381,0.013799216309615074,0.0008280947095429447,2.1633521378752483,0.006864717951045936,-0.002222081411956657
495,-543.4267263231729,0.43164414355655034,0.2916666666666667,True,5.535119921193839,-0.00761816301711627,0.011631968774825677,0.013659183565399476,0.0010651002604323628,1.9544017947444776,0.008458407164630415,-0.002256194888708521
496,-543.4273834325875,0.43164414355655034,0.2916666666666667,True,5.226097345959647,-0.007090738726935066,0.011504407844405836,0.014002454505739283,0.0009249350501637981,2.077005338932913,0.012433571060733943,-0.0022253631423210882
497,-543.4274389226193,0.43164414355655034,0.2916666666666667,True,5.37341020944381,-0.007377320066233283,0.011640786012843221,0.014202525600202099,0.0011158075315710633,1.9439019796104235,0.008056487450309307,-0.0022230699535007313
498,-543.427705246036,0.43164414355655034,0.2916666666666667,True,5.3474115430117966,-0.007284806631936015,0.01155880508852988,0.013242377532597946,0.0011491129846696768,1.8864054440292037,0.021645757294069937,-0.002206036932790596
499,-543.4287739541542,0.4317792645939989,0.29333333333333417,True,5.288632786483165,-0.007247308192018603,0.01141830630093831,0.014102728392142662,0.0009957541341448497,1.9866612781765889,0.018298546723854968,-0.002248023591293697
500,-543.4290016714936,0.43216509191125996,0.29666666666666686,True,5.359340620588498,-0.007313592218958661,0.011496736323737733,0.013354283069379969,0.001175361197281587,1.877262245527541,0.03966568389006289,-0.0021722013039828887
501,-543.4293172040162,0.43164414355655034,0.2916666666666667,True,5.4008146151561744,-0.00735802370873682,0.011374448718934824,0.014096411584995904,0.0009952392766569367,1.9946029709372208,0.013383973836861907,-0.0022603397018711273
502,-543.4294399233074,0.43164414355655034,0.2916666666666667,True,5.419888363087873,-0.007472373707840008,0.011716120639718632,0.013455301121107262,0.0009633730143454728,2.05451836947355,0.004744712291095797,-0.002213849608932321
503,-543.4296011210564,0.43164414355655034,0.2916666666666667,True,5.49692126146392,-0.007424808649772642,0.011294845861486179,0.013254888643920026,0.0011187635045313447,1.9117007512079072,0.017072411590869824,-0.002192026572433332
504,-543.4298284403553,0.43154760262725883,0.2900000000000003,True,5.526618016792014,-0.007569161804548418,0.011353677641427765,0.013465615179416116,0.0009592825600763936,2.045641993713205,0.007194488829193234,-0.002184585680453542
505,-543.4298546962727,0.4319529295343817,0.29500000000000054,True,5.5741884227433,-0.007561728775733069,0.011457625654069197,0.013303871321577922,0.0009422237343356693,2.0643118465093506,0.021665546411983,-0.002226786649495159
506,-543.4302528715474,0.43164414355655034,0.2916666666666667,True,5.373946392852618,-0.007379150565370739,0.011639141104119758,0.014185709082003235,0.0011179226843558085,1.9416131405341657,0.00929055210857048,-0.002221717256926711
507,-543.4303178212673,0.43164414355655034,0.2916666666666667,True,5.317795529486566,-0.007326080750349583,0.01157416861365284,0.01399135799991338,0.001027554265641445,1.9736676088859881,0.021405517231686308,-0.002239800186150151
508,-543.430353671344,0.43164414355655034,0.2916666666666667,True,5.418672217525515,-0.0073962716059075275,0.011376647652497796,0.013787538160839196,0.0010662246162212122,1.9325423893148095,0.03923183759728577,-0.0022212697297878474
509,-543.4305123138334,0.43154760262725883,0.2900000000000003,True,5.361941105903403,-0.007236950432278774,0.011468692711760738,0.013821911284726684,0.00104459237987356,2.0013930762370635,0.0032785694134575983,-0.002201673450981166
510,-543.4326998011646,0.43164414355655034,0.2916666666666667,True,5.324931175055253,-0.007259204959128069,0.011603984870723165,0.01352970057325506,0.00121778062787196,1.8631839394944971,0.027549166879347397,-0.0021749198377385946
511,-543.4332733745674,0.43154760262725883,0.2900000000000003,True,5.225141418714712,-0.007177222620072851,0.011698111778844602,0.014341636004935411,0.00112178188655512,1.9086250639921163,0.00962715754486862,-0.002265978488475581
512,-543.4341182018477,0.43164414355655034,0.2916666666666667,True,5.601208816559924,-0.00766727671840079,0.011487869931467637,0.01327264034318092,0.001161143477394875,1.8922870513692827,0.010907112069950708,-0.002201783119549277
513,-543.434198744015,0.43216509191125996,0.29666666666666686,True,5.525699294761997,-0.007618871919178951,0.011335334032205942,0.013621491776480605,0.0009496304871709087,2.035991692585469,0.012194190105815387,-0.002215630070163369
514,-543.4349158462315,0.4317792645939989,0.29333333333333417,True,5.569685231010125,-0.007551991063501498,0.011291927026757733,0.012707007413457268,0.0010489684212007923,1.9322928406594073,0.02142832952692377,-0.002225236853168418
515,-543.4350976211257,0.43164414355655034,0.2916666666666667,True,5.396998615266216,-0.007411580749303231,0.011640707076282373,0.014103597774838526,0.0011250739414126304,1.9353021408873212,0.008260040128049236,-0.0022227785089763744
516,-543.4353868995667,0.43823509672320865,0.30166666666666586,True,5.174293498362567,-0.0070478534563706225,0.01142759284485657,0.014270071407825127,0.0010643724648266096,1.973131485033094,0.017319762425407084,-0.0021897566091536517
517,-543.4356168661304,0.43216509191125996,0.29666666666666686,True,5.307988550041016,-0.007222116980081444,0.01160248710375103,0.013620162816769157,0.0009887212874285728,2.02115011742945,0.013841425467584656,-0.0022383679573323057
518,-543.4361514196765,0.4317792645939989,0.29333333333333417,True,5.647594414185363,-0.007653182463897025,0.01133075202612787,0.013112722817105706,0.0009582665842701136,2.0341178381985827,0.018009954421037533,-0.0022311365735582685
519,-543.4361714112057,0.4317792645939989,0.29333333333333417,True,5.613201864101134,-0.007593004862213781,0.011481433840497959,0.012518258571308307,0.0009717061648182383,2.0109712306755,0.0011943508943033365,-0.002254510332833588
520,-543.4363304069047,0.43154760262725883,0.2900000000000003,True,5.400457609457194,-0.007284805075024718,0.011336710033844063,0.013876664625223963,0.001025960445781858,1.9790462018399755,0.00992969337485472,-0.0022442704596858172
521,-543.4371626975427,0.4314896677017128,0.288333333333334,True,5.344869988417979,-0.007271499995897501,0.011260061233222325,0.013865368716568863,0.0010980978533167347,1.924215582112851,0.058159374827468135,-0.0021466646601072574
522,-543.4371840450153,0.43164414355655034,0.2916666666666667,True,5.186024450363147,-0.007124879153238681,0.011521819878808107,0.014082196589667847,0.00123778134339196,1.8246267754101089,0.016038798336532226,-0.0022076217281919975
523,-543.4372351634407,0.4317792645939989,0.29333333333333417,True,5.499262150898553,-0.007432616490909618,0.01149067194225766,0.013077877215409803,0.0011092297012636862,1.9134968456234145,0.017367325902653635,-0.002243657993799096
524,-543.4375738622798,0.42310361221179144,0.27833333333333243,True,5.540268322501521,-0.007543357917677854,0.011278902963527534,0.012823525010276712,0.0010990362307047288,1.89866561465125,0.02109746342215134,-0.002195723933244283
525,-543.438631954599,0.4288939262801468,0.28833333333333283,True,5.364902710438058,-0.007235919802335793,0.011257619080035508,0.013195050543715978,0.0010509044238130828,1.942384536468105,0.02209869139686503,-0.0021960449776923002
526,-543.4389695420224,0.43164414355655034,0.2916666666666667,True,5.387561055166198,-0.007220969049027398,0.011314571924889319,0.013551872403337332,0.0010344350013159185,1.976632413401023,0.01412095515818107,-0.002231179834063057
527,-543.4392938254081,0.43164414355655034,0.2916666666666667,True,5.50390261749527,-0.007536308035981816,0.011352428074956985,0.013430702267966717,0.0010828365615340096,1.8993256131374983,0.011028257001727174,-0.002259247179812117
528,-543.4392945553692,0.4319529295343817,0.29500000000000054,True,5.374291370594784,-0.007290766976762323,0.01118662213387218,0.013854046834111029,0.0009971121322207282,2.0140055665007592,0.041963731543876684,-0.0021560851219784563
529,-543.4396475334726,0.4317792645939989,0.29333333333333417,True,5.609072820708274,-0.007585899727131771,0.011481281049984126,0.012533848114012317,0.0009733468861729999,2.010096394396843,0.0031049390819032317,-0.002252784479307683
530,-543.4399263108673,0.43216509191125996,0.29666666666666686,True,5.442014318745146,-0.007474966925922508,0.0115298763823414,0.013399654231327517,0.0008818488319893591,2.099046471969499,0.005181455714476608,-0.0022420109927369634
531,-543.4399665880176,0.43154760262725883,0.2900000000000003,True,5.562515027456357,-0.007528704360825093,0.011441205086585877,0.013477053636549812,0.0009542428530307118,2.0427803762688,0.007649905906295796,-0.002256456866551219
532,-543.4403664203626,0.4317792645939989,0.29333333333333417,True,5.42039577732473,-0.007390694160694914,0.011311496131561377,0.01358768749482765,0.0010824485085713965,1.9736502861439913,0.02520826798672842,-0.002122553146818694
533,-543.4404646310852,0.43164414355655034,0.2916666666666667,True,5.140599148898235,-0.00704407851152826,0.01154589879334898,0.014696413154901318,0.0010198875545899028,2.019988051680699,0.009803819923247914,-0.0022019332409097887
534,-543.441797509473,0.43154760262725883,0.2900000000000003,True,5.362551913441397,-0.007218702690956496,0.011505121886088482,0.013771019291941881,0.0009948229262578625,2.0246819611207734,0.012544162738821456,-0.0022385034824764162
535,-543.4420590551769,0.4317792645939989,0.29333333333333417,True,5.4219090747644145,-0.007317224512458255,0.011484740259602812,0.013313196015234584,0.001011608736561162,1.9742880676698322,0.005076213791124787,-0.0022876591973872845
536,-543.4420876973371,0.4317792645939989,0.29333333333333417,True,5.290689010608609,-0.00714819372156702,0.011539779838262772,0.01377411407950798,0.0009604905949634815,2.058624847808084,0.020891323883274915,-0.0022193849905134404
537,-543.4422402850408,0.43164414355655034,0.2916666666666667,True,5.22949949531228,-0.007096863014693311,0.011508582371241853,0.014001494822951316,0.0009236171142040522,2.0785652667286247,0.012524913649000761,-0.0022257292772001783
538,-543.4428810421233,0.43216509191125996,0.29666666666666686,True,5.634119361443753,-0.007711850692154444,0.011387990466972746,0.013285449919647214,0.0009613723724725808,2.030789822389661,0.02439875311126312,-0.002224178608304339
539,-543.4431163405318,0.4319529295343817,0.29500000000000054,True,5.104690266086161,-0.006922200852403734,0.011565533193885355,0.014056783104857841,0.0011664741165336827,1.890206224552198,0.006904547943561587,-0.0022192338129075197
540,-543.4434830582433,0.43164414355655034,0.2916666666666667,True,5.340998504093571,-0.0072603315629228785,0.011168028487172925,0.014281743959719784,0.000977767424390888,2.0260958329438306,0.008489506778728756,-0.002198064685167967
541,-543.4449772064984,0.43164414355655034,0.2916666666666667,True,5.49466923678491,-0.007430569650511871,0.011210920541832618,0.013367760311303583,0.0011181482826956384,1.9137832811444127,0.043563880987344435,-0.0021596031534862645
542,-543.4451051733494,0.4319529295343817,0.29500000000000054,True,5.298825913048496,-0.0071601051312819,0.011536582789334787,0.013758601553898749,0.0009596701563914165,2.0598612519859554,0.020721669256227156,-0.0022183774134589005
543,-543.4451132187199,0.43164414355655034,0.2916666666666667,True,5.32302271148968,-0.007257645159420351,0.011602650057277472,0.01353741912094412,0.0012200524563689558,1.8614921044383317,0.02817486520306374,-0.002174116075376267
544,-543.4455195859853,0.43164414355655034,0.2916666666666667,True,5.560822699662992,-0.007612140150850475,0.011667231236011306,0.013251020985203357,0.0009111311990893425,2.0968561749765153,0.00356408240351988,-0.0022390781452769136
545,-543.4485080619271,0.43164414355655034,0.2916666666666667,True,5.365240400693111,-0.0072792851597447495,0.011249609385749629,0.01353233574809523,0.0011490732942430683,1.9064043679776477,0.019759295091770768,-0.002135700632828047
546,-543.4503766896541,0.43154760262725894,0.2833333333333338,True,5.3134057634216765,-0.0072609549229035505,0.011473124379697129,0.014174446279418551,0.0010329755705145874,1.9868882351340558,0.03105670392959898,-0.002195696133674689
547,-543.4504131740073,0.43154760262725894,0.2833333333333338,True,5.228234905341717,-0.007151249364517649,0.01155200257142431,0.014217750422701621,0.0010797410221708233,1.963808210104629,0.026662286588803014,-0.0021777561535517628
548,-543.4507271261807,0.4317792645939989,0.29333333333333417,True,5.4303835409785295,-0.007334769863928623,0.01144423992025654,0.012998672054482746,0.001083288906592384,1.9189968088995102,0.034205492691859386,-0.002228174172618914
549,-543.4507991934173,0.43164414355655034,0.2916666666666667,True,5.38543907760336,-0.007405723359513011,0.011440622876098736,0.013607576347711493,0.0011714345517283065,1.8585699815921792,0.01612476423790317,-0.0022067290140667987
550,-543.4516499307884,0.43164414355655034,0.2916666666666667,True,5.316616042602205,-0.007235630783608129,0.011628561098567282,0.013333340119365182,0.0012074860830454813,1.8427638522754528,0.02066816047671776,-0.002224451069928984
551,-543.4518519681286,0.43164414355655034,0.2916666666666667,True,5.354971867163502,-0.007182125188329489,0.011322049456062617,0.013236224492181646,0.0010217616885014916,1.9930031241841617,0.03250619908780206,-0.0021755215296964153
552,-543.4530846708062,0.43164414355655034,0.2916666666666667,True,5.288943990523317,-0.0071340138185155815,0.011348180480200004,0.014130870112373014,0.000913926567660485,2.102099962581003,0.0204026610962802,-0.0021989968274071063
553,-543.4531227689996,0.43216509191125996,0.29666666666666686,True,5.484496219073461,-0.007435271052884445,0.011361735509564937,0.013021837120998001,0.0010644600843479459,1.9311449023355787,0.03057949115369813,-0.002223896924095796
554,-543.453325489575,0.43164414355655034,0.2916666666666667,True,5.278361699095507,-0.007181431610214904,0.011330988315922181,0.01350065733477681,0.001108958720917455,1.892951232715546,0.013257904042094239,-0.00221160229006412
555,-543.4537274638445,0.4316441435565504,0.28166666666666745,True,5.335582556017108,-0.007258540639315533,0.011483167574616055,0.013744705384220294,0.0011688132607895504,1.8785686205533931,0.03652115954251421,-0.0021871744276801873
556,-543.4539209485308,0.4317792645939989,0.29333333333333417,True,5.295222410967057,-0.007153173746087483,0.011216755295340422,0.013436370073528464,0.0010644465953806533,1.94595404303552,0.016878033069323343,-0.002173751712043934
557,-543.4542273432155,0.4317792645939989,0.29333333333333417,True,5.428373511544813,-0.007416803382986701,0.011389703137469582,0.013570757672774747,0.0008629059584729604,2.1259730697189703,0.03205329425174231,-0.002190941144166051
558,-543.4549165884223,0.43154760262725883,0.2900000000000003,True,5.551903371730535,-0.0075089202789631335,0.011501460666831815,0.013325007684700158,0.0009117737719684847,2.0975117344435996,0.009838059134027109,-0.0022279841076833476
559,-543.4559470724474,0.4316441435565504,0.28166666666666745,True,5.122966500209362,-0.006955318424625894,0.011614381348437891,0.01410395633326595,0.0011931879978277038,1.860904111702716,0.008934185622324148,-0.002229797602005766
560,-543.4574037397214,0.43164414355655034,0.2916666666666667,True,5.211602960033397,-0.007027523601381987,0.011468936758132106,0.013649744249318536,0.0010284400969610833,2.0065465646729743,0.005953891574679085,-0.002179456974724475
561,-543.4578633701591,0.43154760262725883,0.2900000000000003,True,5.420648122086373,-0.007439781296084993,0.011585117173746988,0.013654604949752253,0.0009319560105214149,2.0575680385490087,0.0270668654189209,-0.0022300738859254423
562,-543.4582175328175,0.43216509191125996,0.29666666666666686,True,5.34234793499709,-0.007291969657852368,0.011526900822379983,0.013532791778493267,0.0009558995836561166,2.0406165685953432,0.015322892716750476,-0.0022269846138271553
563,-543.4591400090135,0.4317792645939989,0.29333333333333417,True,5.555843838967521,-0.007598949517901438,0.011555194594914001,0.012958853759320018,0.0010576846405868938,1.937060983586536,0.013927028980212003,-0.0022584176641461855
564,-543.4591823789962,0.4317792645939989,0.29333333333333417,True,5.493094738414854,-0.007492234579075718,0.011591065031915737,0.013313543635776273,0.0010522458843998301,1.9704150896653125,0.024634814193010134,-0.0022266858549601634
565,-543.4600526267861,0.4314703543311729,0.2866666666666677,True,5.586227606759888,-0.007643285209434989,0.011393388035982298,0.013577185545094855,0.0010384953311622694,1.953326850332268,0.0015048507180488932,-0.002260468052458191
566,-543.4603395649976,0.43164414355655034,0.2916666666666667,True,5.396454676867188,-0.007290865409204634,0.0112646141345086,0.013322098819400992,0.0010850547351932032,1.9505332847698207,0.022285414891374485,-0.002146042579437639
567,-543.4607233183891,0.43164414355655034,0.2916666666666667,True,5.239253429064951,-0.00705763134730178,0.011350773211543624,0.013440938950295004,0.0011056969577695774,1.9106397807468134,0.02676850039168633,-0.0021937617033172077
568,-543.4610590749464,0.43164414355655034,0.2916666666666667,True,5.479112966241771,-0.007496194480280446,0.011480310373810915,0.01351324614179035,0.0009789645501533761,2.0419626599878966,0.024162891220228085,-0.002178114439331399
569,-543.4611100702035,0.4317792645939989,0.29333333333333417,True,5.560565182351475,-0.007547546086277419,0.011196409013658145,0.012948508335656594,0.0011397936716648935,1.8828333513560962,0.04220686100902067,-0.002158860226256813
570,-543.4637279253337,0.43154760262725883,0.2900000000000003,True,5.409772963898541,-0.007362566624171085,0.011475805260355748,0.0138791625727102,0.0009234647825029016,2.0628390076376433,0.03109527104823937,-0.0022403744218339374
571,-543.4643744320732,0.43164414355655034,0.2916666666666667,True,5.489156081588272,-0.007528271487217073,0.011316640799389559,0.01392523695630177,0.0009877659429639821,2.031488929803376,0.02005385706622683,-0.0021702345866984585
572,-543.4646396513684,0.4317792645939989,0.29333333333333417,True,5.432892383488171,-0.007338961178052049,0.011447189401069027,0.012990039256482353,0.0010832085611136623,1.9188705486791757,0.03424950695227658,-0.0022286931859305916
573,-543.4653561467078,0.4319529295343817,0.29500000000000054,True,5.609160117672812,-0.007627178548196256,0.011485811814061928,0.0126543774655862,0.0009276707591869411,2.059344951077066,0.005400665377312847,-0.002234504148070661
574,-543.4655462934053,0.43164414355655034,0.2916666666666667,True,5.3098996494741035,-0.007230463388408502,0.01152945931575311,0.013277247621734625,0.0012526199512411808,1.8026681138905685,0.002879947317902143,-0.002227301626136811
575,-543.4659173439159,0.43164414355655034,0.2916666666666667,True,5.586799818894227,-0.007644149090765908,0.011465918485141157,0.013310704540212189,0.0011486807147098853,1.9054662696969293,0.014897811770652802,-0.0021922936546343494
576,-543.4663754591709,0.4319529295343817,0.29500000000000054,True,5.19023563619446,-0.007004562852812268,0.011365348646139256,0.01384233185865767,0.0011415784729555242,1.9074782701681536,0.02513233135330649,-0.0021752431267293704
577,-543.466790898921,0.43164414355655034,0.2916666666666667,True,5.397265853743619,-0.0073507782930054555,0.011379759205330525,0.014129301098289988,0.0009938981834056492,1.9951772859031267,0.01278468545132238,-0.002264295082119385
578,-543.4680971369373,0.4317792645939989,0.29333333333333417,True,5.575146194683854,-0.007620408755785242,0.011310218167904135,0.012762890544275884,0.0010962242297497156,1.9111501611750175,0.0373948208658217,-0.002170642185498041
579,-543.4686215043471,0.4317792645939989,0.29333333333333417,True,5.592941766426295,-0.007621073759777456,0.011521365786148426,0.013046171201351967,0.000826615362500033,2.1781292120724034,0.015725354533145112,-0.0022083148498916057
580,-543.470598537161,0.43216509191125996,0.29666666666666686,True,5.448581406451645,-0.007395278827361813,0.011349105614475661,0.013254254678505226,0.0009965668784169726,2.0272631285157328,0.05101649066772754,-0.0021398935272255114
581,-543.4707232722448,0.4317792645939989,0.29333333333333417,True,5.249382441918012,-0.007088080703450142,0.011556592950340231,0.01390649836323622,0.0009711274615287626,2.050920604633947,0.018065901102984262,-0.002224088503691467
582,-543.4712076206459,0.4317792645939989,0.29333333333333417,True,5.4997557219424715,-0.0075238976010667865,0.01134326732299822,0.013049388120890052,0.001113105591507434,1.9196372408466207,0.013916308057152969,-0.002158578392091186
583,-543.4713484629438,0.43216509191125996,0.29666666666666686,True,5.3706732788234275,-0.0073021544934853,0.011351156591017078,0.013635383607849782,0.001057061889495243,1.9710270665335936,0.053982158719797974,-0.0021563286506933086
584,-543.47273866084,0.43164414355655034,0.2916666666666667,True,5.4748441188661205,-0.007485497650365064,0.01149585132445228,0.013520292716861016,0.0009766498944626524,2.04367241639206,0.02476203444891205,-0.0021822517163593426
585,-543.4735013405011,0.4319529295343817,0.29500000000000054,True,5.501904187151532,-0.007518783766707719,0.011556045414821291,0.013136328201061868,0.0010364072598927276,1.9723973817838512,0.027601422659463068,-0.0022222604495054817
586,-543.4743258842226,0.43164414355655034,0.2916666666666667,True,5.257268765530145,-0.007185311948044996,0.011508785433522791,0.014164141026589921,0.0011498289447757718,1.9113831460314075,0.051120298336612476,-0.0021593644432344452
587,-543.4745989842329,0.43164414355655034,0.2916666666666667,True,5.714990172839082,-0.00784833988785427,0.011562705938757072,0.0128952909775678,0.0008479208568140298,2.1392929834831578,0.011598700487080399,-0.0022360896019096533
588,-543.4747304733895,0.43164414355655034,0.2916666666666667,True,5.5667111045209525,-0.007621736813710845,0.011447419447399559,0.012972230720735323,0.0009635819591315656,2.0457543493571224,0.021888234149276015,-0.0021710811771283533
589,-543.4748196158151,0.43216509191125996,0.29666666666666686,True,5.524749748562954,-0.007572746379650394,0.011433870641928462,0.013530897394858332,0.0009925348578650388,2.0012340449200967,0.032989252885494834,-0.0022251663715867143
590,-543.475003206068,0.43164414355655034,0.2916666666666667,True,5.161529680305834,-0.00700791913247191,0.011503301391045037,0.013808233358432016,0.0010479951392052247,1.9819187931474642,0.011229215181581325,-0.0021878552017133715
591,-543.4751929299398,0.43216509191125996,0.29666666666666686,True,5.439973812359174,-0.007369679168134241,0.011405889344195931,0.012932108271144155,0.0010537353490060563,1.941877571085017,0.005095786943897784,-0.0022427308822031977
592,-543.4759471954551,0.43164414355655034,0.2916666666666667,True,5.486853786193979,-0.007401994527869895,0.011254208356258661,0.013339110838779792,0.0009196107615835581,2.08440136631358,0.04703471672556601,-0.0021591643623987944
593,-543.4768769848254,0.43164414355655034,0.2916666666666667,True,5.495741893490954,-0.007436510556986197,0.011224497760836971,0.013376734236759375,0.0011236753838604681,1.91044022683691,0.04331351137509274,-0.0021609157239475584
594,-543.4775633316335,0.43154760262725883,0.2900000000000003,True,5.029484263158222,-0.006834683412758659,0.011454518587415244,0.014745953232927773,0.0010218655089558634,2.0103337001990167,0.010812978035721593,-0.002191732174291885
595,-543.4778579235923,0.43164414355655034,0.2916666666666667,True,5.612056566814125,-0.007636947739740417,0.011482766502604174,0.012714678701081745,0.0009154309008290023,2.0805977314613213,0.025229772650644394,-0.0021939113702733374
596,-543.478256266558,0.43154760262725883,0.2900000000000003,True,5.221724831935935,-0.007187063973604208,0.011426217953074812,0.014370965405063866,0.001075062525025711,1.9556463466198657,0.01668873568634493,-0.002177518767801988
597,-543.4783813593864,0.43164414355655034,0.2916666666666667,True,5.524357009590709,-0.007558649941960197,0.011351305479583266,0.013729795375351609,0.0008631589204759495,2.1458055527302755,0.025039948526091545,-0.002172065955782932
598,-543.479211747919,0.43164414355655034,0.2916666666666667,True,5.360787267003081,-0.0073713528248545625,0.01171141971313312,0.013805909698043765,0.0009661970165250909,2.032597185918023,0.010418063730803756,-0.0022593355890650558
599,-543.4796289380395,0.43164414355655034,0.2916666666666667,True,5.391008558683311,-0.007310697410108817,0.011228209621876564,0.013384884114849997,0.0009529588822729587,2.026155577159058,0.0308289777899352,-0.002181422158850778
600,-543.4798837033474,0.4317792645939989,0.29333333333333417,True,5.568440652066998,-0.007536154866533549,0.011387446522094037,0.013409835469869142,0.001007619827603856,2.030171709692554,0.003288457274714723,-0.0021994728731827467
601,-543.4806629788001,0.43164414355655034,0.2916666666666667,True,5.407651962866473,-0.007450747364102568,0.011725108203965712,0.013483965963040998,0.0009622868789693978,2.0545484058984136,0.010538774413892324,-0.0022141988229676347
602,-543.480706073893,0.43164414355655034,0.2916666666666667,True,5.604094383935454,-0.007704234603205797,0.011477823123444938,0.012961457952587846,0.0009605365406732873,2.043729166353044,0.007330698636403746,-0.0021895380304741163
603,-543.4811340727131,0.4317792645939989,0.29333333333333417,True,5.4560553428936025,-0.0074550802517134,0.011341812804541284,0.013092889924452561,0.0011292452954399406,1.9066890035922242,0.007435572846045804,-0.0021671413196408537
604,-543.4818151785986,0.4288356328478314,0.28666666666666646,True,5.532513477028632,-0.007495050407356334,0.011338022642239681,0.013027883768424422,0.0008267016307481496,2.147040959545109,0.02374770022576928,-0.002204712015315196
605,-543.4818579185619,0.43164414355655034,0.2916666666666667,True,5.36582126706211,-0.007309831814747628,0.011324014109351297,0.014069593489507594,0.0010427360388045293,1.9611561817216878,0.03494790068910862,-0.002215997332196307
606,-543.4821925342325,0.43216509191125996,0.29666666666666686,True,5.519670244082533,-0.007510846579376473,0.011432147999120876,0.013290136893105077,0.0010891836204324663,1.9328531659050774,0.04484115058909008,-0.0022012104755291507
607,-543.4831540063032,0.43164414355655034,0.2916666666666667,True,5.216051158560938,-0.007147580154471606,0.011589108663456279,0.014607797060743439,0.0009361978775826976,2.089608197122209,0.010506308911169607,-0.002219449727356021
608,-543.4841348191067,0.4230248219667485,0.2816666666666663,True,5.742522419637195,-0.007840617942935394,0.011393838586111095,0.012456350230854835,0.0008256814632231925,2.1415385478173583,0.00560094036597547,-0.0022238537340785185
609,-543.4845567272627,0.4317792645939989,0.29333333333333417,True,5.431091682176213,-0.007507397173139629,0.01152026866821543,0.013432906923371802,0.00094159302558454,2.0519487571299524,0.012126239463059229,-0.0022009454942164683
610,-543.4858616462132,0.43164414355655034,0.2916666666666667,True,5.188846296361305,-0.00707937185159362,0.0114073694416078,0.01450625866279417,0.0009664554638437504,2.011722069082031,0.003178825644386166,-0.0022719362505483967
611,-543.4863921172513,0.43164414355655034,0.2916666666666667,True,5.5021740234581005,-0.007508258409430122,0.011322935914534208,0.013598339179582617,0.0007667184541290027,2.2112150503920343,0.011867137759852694,-0.0022162568030111604
612,-543.4864703439646,0.43216509191125996,0.29666666666666686,True,5.411807959225173,-0.007455297925268447,0.011433142741421513,0.013890291022335646,0.0010732690645326097,1.9518248082881964,0.030502580634320903,-0.002192493086125783
613,-543.4869801122012,0.43164414355655034,0.2916666666666667,True,5.390259583342886,-0.007413704434554597,0.011440578130491588,0.013596248158825621,0.0011729190543678324,1.8570367828590237,0.015865188774848115,-0.0022070916247072347
614,-543.487928729889,0.43164414355655034,0.2916666666666667,True,5.4944264742477795,-0.007376505002528238,0.011415860621023375,0.013200309530379085,0.00098196417680675,2.035171378469512,0.013484540737430134,-0.0022197011346684055
615,-543.4879534413407,0.43154760262725883,0.2900000000000003,True,5.333010577371962,-0.007280059224460728,0.01143990413782716,0.014137129369414112,0.0009446531284226404,2.08309238262573,0.008905297264235846,-0.002178227780916082
616,-543.4881012729818,0.43164414355655034,0.2916666666666667,True,5.297173874316099,-0.007140930368863437,0.011376842510674072,0.013577772727828154,0.0010496749820020866,1.9351536909041696,0.018993908950406462,-0.0022556933768135257
617,-543.488296646603,0.4289910643980051,0.27999999999999997,True,5.222057270362103,-0.007119271781973158,0.011492075980896544,0.01384557700855184,0.0012161627692157365,1.8309576422990268,0.01463527710758697,-0.002213248742992997
618,-543.4884268682638,0.4317792645939989,0.29333333333333417,True,5.488446435026147,-0.007501228008089695,0.011318219755305966,0.013029341297544721,0.0011236530576202064,1.90950930501717,0.010519371440016072,-0.0021605833258290363
619,-543.4885582001714,0.4314896677017128,0.288333333333334,True,5.536899392726624,-0.007479904727806341,0.011405611941584405,0.013019901377057079,0.0010814049889201244,1.943970266032434,0.025630885227575763,-0.002191359356098139
620,-543.4888931857372,0.43164414355655034,0.2916666666666667,True,5.199121828366534,-0.00700332216816958,0.01133349073670262,0.014312717324169347,0.0010166792456923006,2.0195097148676364,0.0128563125759932,-0.0021888824686275873
621,-543.4889919732664,0.43154760262725883,0.2900000000000003,True,5.661645374213292,-0.007706674199470271,0.011411814218956864,0.013209598788786187,0.00101933848221927,1.9940042149716117,0.013944473932240228,-0.002215253376485397
622,-543.491331907064,0.43164414355655034,0.2916666666666667,True,5.502103363357339,-0.007508749371581547,0.011321724529206323,0.013606183903800514,0.0007651636852654373,2.2126459632535713,0.012342211158983929,-0.0022162084903684237
623,-543.4914261110783,0.4317792645939989,0.29333333333333417,True,5.354642858884051,-0.007285314709935861,0.011334089010988514,0.01407341542100785,0.001056935371433768,1.9535092840313448,0.03509130633658955,-0.0022146114994063913
624,-543.4917770518829,0.43164414355655034,0.2916666666666667,True,5.605703906243259,-0.007706511138091916,0.011478879295298441,0.012953370562788903,0.0009601287162841176,2.0437842247428764,0.007140351124318829,-0.002190127541671306
625,-543.4924780573742,0.43164414355655034,0.2916666666666667,True,5.56479113549218,-0.0075214124052572625,0.011244103502573264,0.013116231183255127,0.0011230097669092623,1.8963132507698135,0.01263016283923011,-0.0022081507104086276
