rank,log_prob,area_rmse_km2,area_bias_km2,passed,MF,MF_grad,r_snow,precip_grad,precip_corr,T0
246,-682.7532085463181,0.3760983913818294,0.23499999999999943,True,7.17104893602127,-0.004135259244862303,0.001679605011664294,0.0006366007620251989,1.674773427450874,0.005111146732392904
247,-682.7564810116269,0.3870185180754697,0.24166666666666595,True,7.0360759677674665,-0.004015899472836559,0.0019868061689051275,0.0007374758598842024,1.61324859516149,0.005428262919719019
248,-682.7566204464633,0.3760983913818294,0.23499999999999943,True,7.026548596160712,-0.003967418373977194,0.0018552259355747087,0.0007280655187848362,1.608850458142438,0.008856026168746645
249,-682.7572140961496,0.37414346624434497,0.23166666666666677,True,7.087379284046825,-0.0040100223114543886,0.0016863158455735156,0.0007280455458743315,1.6019069467677975,0.003846784386441489
250,-682.7574222668754,0.38360135557633246,0.24166666666666595,True,6.955626594108944,-0.0038706348044570604,0.00191275158829115,0.0007347952416621042,1.6132581341012329,0.0031805814317726866
251,-682.7584578007477,0.3811823710509186,0.23999999999999963,True,7.148629537393107,-0.00406555960670838,0.0016552173920879928,0.0007179628232021671,1.6194899259579851,0.005533960075328895
252,-682.7585317759755,0.3870185180754697,0.24166666666666595,True,6.962838398961609,-0.003868382782388745,0.0019416966385645148,0.0007469347613559196,1.6104967972887563,0.003974394158908771
253,-682.7601043372135,0.3811823710509186,0.23999999999999963,True,7.284349416900641,-0.004214950815210223,0.001523000489236293,0.0006896858204152224,1.6419935869389626,0.002384687998943871
254,-682.7602610696953,0.3765191451528943,0.2333333333333331,True,7.068148113219453,-0.00406756382399186,0.0019291307519193335,0.0007376957445916822,1.5988829963427555,0.008123360260827288
255,-682.7607707376931,0.3769836424391203,0.23166666666666558,True,7.1988115787926406,-0.004186136882938322,0.001839192058797879,0.000765296852614657,1.588823485678818,0.00028228662937202463
256,-682.762245006291,0.3811823710509186,0.23999999999999963,True,7.236538190242904,-0.004207180440308239,0.0016704090945790487,0.000579496245692863,1.7345358357831167,0.001151277554921437
257,-682.7629912409292,0.3811823710509186,0.23999999999999963,True,7.236649355008035,-0.004207311672317377,0.001670446033692229,0.0005795202844364694,1.7345265742284273,0.0011570867811600116
258,-682.7654991521963,0.3811823710509186,0.23999999999999963,True,7.245171694093724,-0.0041972973522607475,0.001541543661722492,0.0007386243361085645,1.5964950947726757,0.0005998487044790735
259,-682.7664445045287,0.3870185180754697,0.24166666666666595,True,6.957027092319893,-0.0038700882289726614,0.001957918761888342,0.000742515633191249,1.6132320296517086,0.004016596935029673
260,-682.7668295346853,0.37916575091464405,0.23666666666666578,True,7.226458366628251,-0.0043028575164194265,0.0019044543243294208,0.0007089610681924127,1.6226196212378043,0.0023588568560342074
261,-682.7707626979334,0.39249203813580746,0.2449999999999998,True,7.043879220536046,-0.0040242790117794944,0.0019553760356902194,0.0006757241974600879,1.6619790013008469,0.0009677669016074312
262,-682.770976422156,0.3710795063055904,0.22666666666666657,True,7.058170157818203,-0.004032799602674934,0.0018085480688946017,0.000719462531678868,1.6032661932007675,0.0006106986830980681
263,-682.7710444335245,0.3765191451528943,0.2333333333333331,True,7.156461928868098,-0.004140324217974327,0.001803852089852444,0.0008464841092832258,1.524271660694363,0.00184245804485409
264,-682.7727916323161,0.3811823710509186,0.23999999999999963,True,7.166809809967127,-0.00419477367964374,0.0018299814137055065,0.0005599192201653069,1.7455738860769483,0.0006810309556169499
265,-682.7743328764379,0.37414346624434497,0.23166666666666677,True,7.175039775153643,-0.004053008887689812,0.0015747226681633733,0.0006832164369176602,1.6471930013497582,0.0045310892339420275
266,-682.7772437955539,0.3760983913818294,0.23499999999999943,True,7.0526687286652265,-0.00392883722769697,0.001678494871711443,0.0008266703157153366,1.5383449684722148,0.004128433701554307
267,-682.778417550295,0.3765191451528943,0.2333333333333331,True,7.191349639602621,-0.003981437205272092,0.0014005667515678633,0.0007513135183243823,1.6006490799744335,0.00019871106156943907
268,-682.7810128934285,0.3811823710509186,0.23999999999999963,True,7.12111169471177,-0.003973053976156754,0.0015337361251475548,0.0007733581401853915,1.5795162960362663,0.0009069270791459338
269,-682.7811782837183,0.3870185180754697,0.24166666666666595,True,6.961260737124288,-0.0038688457794661527,0.0019461006438022692,0.0007457350501223765,1.6112393620820609,0.003985851428920474
270,-682.7816342964936,0.3746109092556349,0.22999999999999923,True,7.195587351023214,-0.0041841069576745715,0.0018409402739431478,0.0007664308841056225,1.5871023369760293,0.00024046456738198137
271,-682.7822739651893,0.3811823710509186,0.23999999999999963,True,7.240593685913853,-0.00414503921423183,0.0015976600030096473,0.0006673098974482681,1.6706466549097347,0.002314436342291979
272,-682.7848842498832,0.3811823710509186,0.23999999999999963,True,7.2687915357391315,-0.004202978702240581,0.0016144352604680497,0.0007699243570767002,1.5887768059686818,0.0008679966247261452
273,-682.7866541982515,0.37892391496622896,0.23500000000000063,True,7.0252343250851474,-0.0038881722131012815,0.001864027846165526,0.0007084651521968928,1.647166496351727,0.00038783525174532034
274,-682.7867095061677,0.39008546072196437,0.24333333333333348,True,7.062089920902436,-0.004024121994799493,0.00188918872270748,0.0006767248304723704,1.6602614150458521,0.00191277086493282
275,-682.7870145815086,0.3760983913818294,0.23499999999999943,True,7.21493216171507,-0.004313419956307485,0.0019729667115725466,0.0007106633575334781,1.6220167423883372,0.0005938968408093111
276,-682.7877032037766,0.3811823710509186,0.23999999999999963,True,7.03575974901211,-0.004072548009793513,0.001960357135205943,0.0007883981571867369,1.5566973642593342,0.004987899574613958
277,-682.7878713532314,0.3785058343892037,0.23666666666666694,True,7.040600885450769,-0.0038858693263491327,0.0017098522722464528,0.0007221006957652387,1.6268156353162335,0.0024848613427066973
278,-682.7883913429605,0.3760983913818294,0.23499999999999943,True,7.20180625284779,-0.004103641394639793,0.0016824743871503437,0.0007734818968748629,1.5894555944770823,0.003454731878492964
279,-682.7886285856544,0.37414346624434497,0.23166666666666677,True,7.176839744110395,-0.0040899930840250205,0.0015820166954334644,0.0007445682822823733,1.591783003575716,0.005108958774881194
280,-682.7890023787073,0.3811823710509186,0.23999999999999963,True,7.268654190116293,-0.004194939439290855,0.0015954722521682846,0.0007697367193985512,1.5888674722958214,0.0010486224148150156
281,-682.7892115671784,0.3746109092556349,0.22999999999999923,True,7.10564773729726,-0.004132146394933243,0.001925402108984091,0.0007666867278028504,1.5735546991848102,0.00375918463697723
282,-682.7904082138615,0.3760983913818294,0.23499999999999943,True,7.028039425959597,-0.0039604516291945465,0.0018390734972679372,0.0007264427666568041,1.6106798319422124,0.009040464727545265
283,-682.7906540664094,0.37414346624434497,0.23166666666666677,True,7.177184991828956,-0.004148112213525447,0.0016979765359434167,0.0007124738043135393,1.613916259614947,0.005976269308238416
284,-682.7907256918298,0.37572152808518494,0.23666666666666578,True,7.307832755931116,-0.004269541323377733,0.0015474416474385681,0.000716983419468741,1.6165137095799393,0.0035514134991827704
285,-682.791624663893,0.3760983913818294,0.23499999999999943,True,7.047250081148142,-0.003889860849133872,0.0017144735261349856,0.0007812624262018473,1.5832328663471356,0.0027396558425993
286,-682.7916468718277,0.3811823710509186,0.23999999999999963,True,7.00594088449674,-0.003950604135833397,0.0018614380000982413,0.0006782426917987841,1.6504697763774843,0.0032650445697892157
287,-682.791647085724,0.3785058343892037,0.23666666666666694,True,7.1794119840682304,-0.004077200048072082,0.0017414187265973736,0.0006931285177158831,1.6571558014131442,0.0027581445114864683
288,-682.7919790631959,0.3746109092556349,0.22999999999999923,True,7.097766372615359,-0.003975582351823972,0.0016432077339503998,0.0008114754268311197,1.5474799930492098,0.0012849896171692305
289,-682.7920614244048,0.3760983913818294,0.23499999999999943,True,7.280883108023874,-0.004238657898519368,0.0015893975624656782,0.0007525450337178352,1.5915108467716765,0.003439819313343629
290,-682.7920928943929,0.37572152808518494,0.23666666666666578,True,7.151036644431059,-0.00411239633521553,0.0016264206632295333,0.0006801820230181893,1.633515820758029,0.0011354287061398575
291,-682.7924277879589,0.3760983913818294,0.23499999999999943,True,7.347967477211994,-0.004198492612576185,0.0013405818589626176,0.0006473206021605227,1.6821512743812836,0.0011306131942184822
292,-682.7924893538423,0.3811823710509186,0.23999999999999963,True,7.178620137523849,-0.004137867782150893,0.0016606199468992243,0.0007109116518714171,1.619585296153613,0.004665545761704665
293,-682.7932946125765,0.3746109092556349,0.22999999999999923,True,7.272742120471947,-0.004225184186310118,0.0016197182908256479,0.000666681227917926,1.657481440492407,0.0008212755978438332
294,-682.7938773914564,0.39008546072196437,0.24333333333333348,True,7.155174591265191,-0.004074698109253669,0.0016706403408235514,0.0006621038076960408,1.6693219037779623,0.0020769837294019027
295,-682.7942029823795,0.3756771663720506,0.22666666666666657,True,6.952080776164412,-0.003895801625267436,0.001993510084525106,0.0008000662064147801,1.558354520885694,0.002752511591322877
296,-682.7944679106324,0.3765191451528943,0.2333333333333331,True,7.198579504294646,-0.004124254883934075,0.0016598100579677088,0.0008025719155087319,1.5582117084703275,0.004002462453224932
297,-682.7953124994134,0.3756771663720506,0.22666666666666657,True,7.1248864052923775,-0.004084421649635263,0.00191617151961975,0.0006711495564276888,1.6668260815901723,0.001658419875273061
298,-682.7956546420156,0.3760983913818294,0.23499999999999943,True,7.2808440432389165,-0.0042383492964597775,0.0015889385763734503,0.0007528346238295236,1.5912881434187263,0.0034410773668617106
299,-682.7960977499805,0.3756771663720506,0.22666666666666657,True,7.123669471985439,-0.004081056400405842,0.0019139910844480723,0.0006726979319839957,1.6658292149386316,0.0020161524019354504
300,-682.7962701710693,0.3765191451528943,0.2333333333333331,True,7.295272548262188,-0.004272572094038344,0.0016663966895825708,0.0006936177489242603,1.640043594709222,0.001612986089357088
301,-682.7963864094733,0.3811823710509186,0.23999999999999963,True,7.278142901349248,-0.004264640320708709,0.001615691322525253,0.0006960852903990279,1.6317635343146923,0.0026034775625835473
302,-682.7964579106105,0.3746109092556349,0.22999999999999923,True,7.097586701692923,-0.0039789600095470066,0.0016495618138395573,0.0008098376615470335,1.5483578459941776,0.0012968569393674466
303,-682.7970259169995,0.3811823710509186,0.23999999999999963,True,7.006315950561914,-0.003950813837093577,0.0018605171929073402,0.0006784409748601457,1.6503197084224963,0.0032730059939137107
304,-682.7978963452256,0.37414346624434497,0.23166666666666677,True,7.233457835112128,-0.004151622221787124,0.001599202610001094,0.0006779447953366233,1.6503822553753233,0.0033732308411981394
305,-682.798710471169,0.3760983913818294,0.23499999999999943,True,7.117406753604247,-0.00414156948952389,0.0018925516481075838,0.0007232304830878007,1.6068899491588684,0.009064316496595594
306,-682.7996303980946,0.3811823710509186,0.23999999999999963,True,7.123370091169298,-0.00397175182754415,0.0015211416850900996,0.0007754903934000001,1.5779609738899312,0.0007030678085493432
