param_index,log_prob,snowline_rmse_m,snowline_mae_m,snowline_bias_m,snowline_n_years,snowline_passed,area_rmse_km2,area_mae_km2,area_bias_km2,area_n_checkpoints,area_passed,passed_both,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,internal_lapse
503,-667.1318699589908,94.23407643591084,70.73764007889021,30.75275090132976,22,False,,,,0,False,False,6.964411327379539,-0.003745472539274574,0.001649861780888246,0.003299723561776492,0.0006121052020539562,1.7187767785947408,0.0034198821479439175,-0.005
504,-667.1321844246364,93.90045591580908,70.50276717018305,30.482901372780177,22,False,,,,0,False,False,7.086787112425631,-0.00392096803924946,0.0016971331410582464,0.003394266282116493,0.0005422015619989025,1.7828724512595977,0.006421089066798606,-0.005
505,-667.1324786651435,90.88913282045038,68.47189778376583,28.796744250636678,22,False,,,,0,False,False,7.184259278313403,-0.00411122234949918,0.001631607566535616,0.003263215133071232,0.0005747744174111418,1.7334179742818412,0.0065367586879980805,-0.005
506,-667.1330652293036,92.05073510177175,69.26169016307182,31.188557818961865,22,False,,,,0,False,False,7.0764140035512115,-0.003859150336076858,0.0015527636986737191,0.0031055273973474382,0.0006988796726719285,1.6425259559490524,0.004188389872316792,-0.005
507,-667.1331141284758,92.18145775240863,69.20572605713895,29.13899117904359,22,False,,,,0,False,False,7.233227705000607,-0.004133144228817088,0.0016265857387436468,0.0032531714774872936,0.0005063421548445928,1.8101655067634246,0.00188501352320798,-0.005
508,-667.1335122227532,91.68522803228821,68.98606675759832,27.623238096460625,22,False,,,,0,False,False,7.174262886957045,-0.0041486884683046114,0.0017970752483229735,0.003594150496645947,0.0004947246372565257,1.816336899343953,0.004267556001371792,-0.005
509,-667.1335902832243,90.61945708708467,68.34770690699412,29.528066182945107,22,False,,,,0,False,False,7.004813412455217,-0.003856525757069717,0.00169579876843205,0.0033915975368641,0.0007440801299855242,1.5997314392893245,0.00682738290280295,-0.005
510,-667.1336747639301,93.43037657347841,70.18337451607762,29.010621235257826,22,False,,,,0,False,False,7.062373187324416,-0.003949292386736135,0.001715641069321925,0.00343128213864385,0.0005249032239434049,1.7900807056173664,0.0035280288141574107,-0.005
511,-667.133763800211,95.20226902078406,71.43251699590354,31.439365192668046,22,False,,,,0,False,False,6.9830942156402225,-0.00386533471343557,0.0018115137176593426,0.003623027435318685,0.0005117110774880244,1.7956356843694214,0.003924689027143831,-0.005
512,-667.1338064115836,93.17048984916977,70.08426688756568,31.78788057386771,22,False,,,,0,False,False,7.026607198928479,-0.003782851741429716,0.0014650014997959313,0.0029300029995918625,0.0006732540175039394,1.6568624789977058,0.0031403254876781698,-0.005
513,-667.134035930445,91.39108657832205,68.81400522364365,30.592815476539066,22,False,,,,0,False,False,7.061396955193422,-0.003814219832848845,0.0015090034363673054,0.003018006872734611,0.0007493205289462229,1.6078029673938234,0.004903626266646609,-0.005
514,-667.1345599513359,93.57446403248512,70.3334952311165,28.838974441355287,22,False,,,,0,False,False,7.026666089524224,-0.00401546962579092,0.001920735969075277,0.003841471938150554,0.0004725113174759802,1.8265077106989223,0.0049475041193593194,-0.005
515,-667.1349988463,91.55581346998211,68.84444900169385,29.09772219277755,22,False,,,,0,False,False,6.898701199244516,-0.0038432435379417407,0.0019514630033440898,0.0039029260066881797,0.0006559401746867398,1.6600660602547506,0.008659749373125324,-0.005
516,-667.1361319336372,94.98244941616653,71.36131530634376,29.87856605288965,22,False,,,,0,False,False,6.89533789031898,-0.0038040162323465165,0.0019456123562694779,0.0038912247125389558,0.0005161474812615319,1.7953560602044325,0.0038712811470083203,-0.005
517,-667.1361908914162,89.07880871737034,67.25032242355586,26.559815018215485,22,False,,,,0,False,False,7.1540811910469,-0.004146702504445332,0.00179572057285444,0.00359144114570888,0.0006012652486674655,1.7128119374383473,0.0025729274608197027,-0.005
518,-667.1374619614945,93.07857873401547,70.01079615637275,31.74470054705689,22,False,,,,0,False,False,7.034545911372906,-0.003788348512030005,0.001452742747444646,0.002905485494889292,0.0006741555642317468,1.6564308109109303,0.0032683276477825235,-0.005
519,-667.1375224842036,94.00779742062107,70.57838643000242,30.503142693577523,22,False,,,,0,False,False,7.082550086030086,-0.003919717408621749,0.0017106086103589311,0.0034212172207178622,0.0005388781715563521,1.7858455390306007,0.0060401338023147386,-0.005
520,-667.1379483475781,90.40135799405323,68.1930561611012,28.445402649289644,22,False,,,,0,False,False,7.2928958277893114,-0.004177886680661531,0.0015240078302797356,0.003048015660559471,0.0005725272249473618,1.7499235456828366,0.0011528034573920097,-0.005
521,-667.1380915953034,92.63405951915895,69.62399816951167,30.00141148809721,22,False,,,,0,False,False,6.9369462070453825,-0.003765879243036417,0.0019248923116675113,0.0038497846233350227,0.0006790153306424319,1.6718327034827096,0.007407690758009738,-0.005
522,-667.1392871820877,90.40135799405323,68.1930561611012,28.445402649289644,22,False,,,,0,False,False,7.292981376409634,-0.004177918511644936,0.0015240875167742186,0.0030481750335484372,0.0005726621455089857,1.7498261063129272,0.0011436205547550576,-0.005
523,-667.1399648106019,90.26017061844779,68.12137989327768,28.071778612688124,22,False,,,,0,False,False,7.156128607383415,-0.004036838896918756,0.001636570841259856,0.003273141682519712,0.0006405161930951842,1.689609778683158,0.0074975117635632076,-0.005
524,-667.1400532367803,92.40064433234205,69.48312487934975,30.14175152657613,22,False,,,,0,False,False,7.015096452770266,-0.0039072203370443225,0.0018150226198064873,0.0036300452396129746,0.0006130441865244124,1.705328094394667,0.01062548555841721,-0.005
525,-667.1402004708483,92.53161968789506,69.53288482696476,30.796212242136196,22,False,,,,0,False,False,6.970456610801459,-0.003801905087282656,0.0017356177504889332,0.0034712355009778664,0.0006674359996954134,1.6626099173703133,0.009893633547189778,-0.005
526,-667.1406743326623,93.04880364674732,69.96967293904038,28.747162414803146,22,False,,,,0,False,False,6.986976901969803,-0.0038682270181442176,0.001861334241531367,0.003722668483062734,0.0005783834718996912,1.7487714818171234,0.008351775987411783,-0.005
527,-667.140891919699,93.68234701197339,70.42032557747117,29.195214051684953,22,False,,,,0,False,False,7.09716951913268,-0.003973855801768806,0.0017826936973938169,0.0035653873947876337,0.0005145135074131444,1.8115750870543568,0.0063557866818942065,-0.005
528,-667.1412258999952,91.48440042504654,68.89507955651517,28.91500672607839,22,False,,,,0,False,False,6.87226956177951,-0.0036978043324665355,0.0018736286987625064,0.003747257397525013,0.0007535530356405579,1.608400832939304,0.0017888649210763474,-0.005
529,-667.1416251125169,90.75493435908965,68.36609957511199,28.54772605082545,22,False,,,,0,False,False,7.17651973206265,-0.004121545652081523,0.0016318427478294413,0.0032636854956588825,0.000561947637074226,1.7401933552712725,0.0046807148955130655,-0.005
530,-667.1418736990597,92.70351933417092,69.79060700181752,31.756346698178515,22,False,,,,0,False,False,6.990685835939933,-0.0036993769119594328,0.0014995808830221258,0.0029991617660442517,0.0007577946864093693,1.603089080709673,0.001117531902269232,-0.005
531,-667.1423009045238,95.76900534748088,71.84632358644753,32.21517988113555,22,False,,,,0,False,False,6.857622763913159,-0.0036967570394216857,0.0019433598477050001,0.0038867196954100003,0.0005752027706040619,1.74652838685339,0.0016276512441340148,-0.005
532,-667.1433924228008,93.46608557660757,70.26824865223999,28.782802863679308,22,False,,,,0,False,False,7.028973227404579,-0.004020577544713175,0.001920393151794745,0.00384078630358949,0.0004713241685684869,1.8270376361421903,0.004839030831834461,-0.005
533,-667.1435581026002,92.55364702934625,69.55906228866323,30.463426351487445,22,False,,,,0,False,False,7.22063265658641,-0.00409852802812478,0.0014889819406948388,0.0029779638813896775,0.0005225034319202033,1.7810287780065601,0.0013566768699802073,-0.005
534,-667.1443918762376,90.50367234013775,68.27016677453615,29.572296422212023,22,False,,,,0,False,False,7.229686524757546,-0.004060835685129555,0.0013774750696360523,0.0027549501392721046,0.0006362713089447734,1.6839110945425597,0.005122026649401475,-0.005
535,-667.1444291725817,93.92810409710478,70.50839014890296,31.815257995979426,22,False,,,,0,False,False,6.799109089434702,-0.0036438820161186734,0.0019748447036437617,0.003949689407287523,0.0006864308571258805,1.6468520652396652,0.0025973378560119453,-0.005
536,-667.1454985422151,91.12375181048921,68.68000611457136,28.63176890056715,22,False,,,,0,False,False,7.004340930474567,-0.0038110898789846144,0.001797396511555543,0.003594793023111086,0.0007332574578789606,1.634914477599332,0.0026133642980804518,-0.005
537,-667.1460180198059,88.80209872648454,67.10800718153112,27.208632174492564,22,False,,,,0,False,False,7.124283647933744,-0.004100296957330692,0.0018776991843660574,0.003755398368732115,0.000671220684744238,1.6586214663994365,0.002801060843974376,-0.005
538,-667.1462930414685,92.07535028609075,69.31120652894471,30.506492655560805,22,False,,,,0,False,False,7.055402982124185,-0.003816606506494406,0.001589281542115497,0.003178563084230994,0.0007054603785259365,1.6473987708161462,0.0061962896845383164,-0.005
539,-667.1465358702525,93.14850785514726,70.05455542474455,31.774399330303627,22,False,,,,0,False,False,7.008962621944623,-0.003796724983197087,0.0016250338395016896,0.0032500676790033793,0.0006660964488026335,1.6663012102055539,0.0042379426050664065,-0.005
540,-667.1483377560616,93.61683504581806,70.28493600498756,31.06299645011775,22,False,,,,0,False,False,6.871262827810345,-0.003687149273209983,0.0019380906920119171,0.0038761813840238342,0.0006761370980050447,1.6691169913445116,0.007019963783460221,-0.005
541,-667.1483728106697,91.41822362371076,68.84945205937257,29.31839521767333,22,False,,,,0,False,False,7.055120390773599,-0.00389790844603607,0.001749341002525741,0.003498682005051482,0.0006731353592454173,1.669259275500463,0.009897507996220158,-0.005
542,-667.1484417255566,94.20479635521413,70.62768037182046,31.286869611776464,22,False,,,,0,False,False,6.921123464732644,-0.003661818908025842,0.0017039996588345183,0.0034079993176690366,0.000673802127592688,1.676397104245322,0.004080714048688943,-0.005
543,-667.1484915994735,91.30350672504775,68.66225857978958,28.41719563430761,22,False,,,,0,False,False,7.256359873133283,-0.004091940447624642,0.0015295392682298742,0.0030590785364597484,0.0005743578483560906,1.761463704830903,0.0010733352991893457,-0.005
544,-667.1485748593213,93.76355230313294,70.48723161348953,31.629033095768648,22,False,,,,0,False,False,7.18938290167887,-0.0038917719676790615,0.0012769673235551527,0.0025539346471103053,0.0006019568672328661,1.7324229102801891,0.0022274064920815894,-0.005
545,-667.148993273092,93.79843748756794,70.47105521990612,31.267973934712817,22,False,,,,0,False,False,7.025813485857586,-0.0039058473103899334,0.0017200197134717619,0.0034400394269435237,0.0005489776177118826,1.755358111896747,0.003616203309088661,-0.005
546,-667.1501616323485,91.52107710983557,68.88474432703673,29.323765829334697,22,False,,,,0,False,False,7.044348590642073,-0.0039009483519146793,0.0017888259627157586,0.0035776519254315173,0.0006616467718059025,1.6770984726562148,0.010206442746414295,-0.005
547,-667.1508727354143,91.13605710487582,68.65553364944026,29.67471020082987,22,False,,,,0,False,False,6.86514291527999,-0.0036893186696037718,0.0018535618230694074,0.003707123646138815,0.0008149989121283084,1.55616815665801,0.0036334163200013904,-0.005
548,-667.1512349486658,91.37273559236758,68.70202562063209,29.422692697416334,22,False,,,,0,False,False,7.182998305907689,-0.004111914543896605,0.001622056274012906,0.003244112548025812,0.0005485446770256536,1.753247159297676,0.003533492798373127,-0.005
549,-667.1517185043247,91.41653927581163,68.90114711875479,28.772924197917863,22,False,,,,0,False,False,7.021767968787635,-0.003912129656739706,0.0016787323636053971,0.0033574647272107943,0.0006370840930614908,1.680603064528942,0.0008237828633118954,-0.005
550,-667.1532907240546,94.9182527602342,71.29937041194184,31.520042678973674,22,False,,,,0,False,False,7.017374450182172,-0.003739903056198175,0.0015872396166976195,0.003174479233395239,0.0006062799494486562,1.7369765746796444,0.001848366550477622,-0.005
551,-667.1538341508762,93.46402811306687,70.24856045612033,30.085316140571386,22,False,,,,0,False,False,6.867795923787413,-0.0036984321895286746,0.0018839753922009293,0.0037679507844018585,0.0006578272156232436,1.6794766590632078,0.008715528304121742,-0.005
552,-667.153862548213,95.33251591123567,71.57366640046929,31.340921360038518,22,False,,,,0,False,False,6.957742721812675,-0.0037737124442620497,0.0016959515484068015,0.003391903096813603,0.0005516917413304566,1.7647723198658092,0.0037646871981606017,-0.005
553,-667.1540502548572,92.98467345752404,69.83471580789924,30.397677586864162,22,False,,,,0,False,False,7.018680374392697,-0.003872449732539243,0.0016757557313841198,0.0033515114627682397,0.0005922975526161186,1.7221210414026695,0.009027223731772152,-0.005
554,-667.1544983657079,92.80764661215555,69.76195931928112,30.855942105213888,22,False,,,,0,False,False,7.168804599294306,-0.004010995591060179,0.0014466090098986003,0.0028932180197972007,0.0005579996417311938,1.7471139811034104,0.003779880630780217,-0.005
555,-667.1550576402408,92.78663716502973,69.77757299961162,30.281363496990764,22,False,,,,0,False,False,6.9443075340377405,-0.003713590233807965,0.0018480516037348072,0.0036961032074696145,0.000716405576589485,1.6519950017177856,0.000621618915308537,-0.005
556,-667.1552458902889,92.63462122295287,69.56648538837804,30.47868488066756,22,False,,,,0,False,False,7.007053274166073,-0.0038301995990094534,0.0017785003826363958,0.0035570007652727916,0.0006598870092967642,1.6800756303443498,0.008231423021611412,-0.005
557,-667.1558055919145,91.57600411966716,68.87665893535473,29.223657815814605,22,False,,,,0,False,False,7.069183737616893,-0.0040284667712578125,0.001818579020972885,0.00363715804194577,0.0005698756212751446,1.7329373244240043,0.007945434866150484,-0.005
558,-667.1558918319463,88.98977721314243,67.22639069776855,27.859120994015484,22,False,,,,0,False,False,6.945848303931796,-0.0038823835468253702,0.0019374359040306795,0.003874871808061359,0.0007853589388317763,1.5672399354482918,0.004376320745789878,-0.005
559,-667.1564808703065,91.88063646650447,69.16827963105922,30.722208179013535,22,False,,,,0,False,False,7.081413711958585,-0.0037938222869959557,0.0013673555186675661,0.0027347110373351323,0.0007356500193422317,1.6197720955803714,0.0003754055112594138,-0.005
560,-667.1566253667343,93.14339156750393,69.98604591413176,29.164751574447894,22,False,,,,0,False,False,7.121378222874206,-0.004016671173237902,0.001844712888527749,0.003689425777055498,0.000522635891040348,1.807098376820024,0.0023269878906537894,-0.005
561,-667.1567264645533,91.31388863374744,68.82331714672229,29.647319446364005,22,False,,,,0,False,False,6.903429927564826,-0.00368904483979728,0.0017822110858886553,0.0035644221717773105,0.0008032790599844115,1.572957828009502,0.002553481117624543,-0.005
562,-667.1567845296496,90.15695918764298,68.10171271609009,28.979799499260572,22,False,,,,0,False,False,7.118627034838874,-0.0039895990158951115,0.0016648220811600663,0.0033296441623201327,0.0006898621442998365,1.6458921216056135,0.007739689746569328,-0.005
563,-667.1569263067945,89.72095546453203,67.6966585869663,27.986211733229233,22,False,,,,0,False,False,7.186536465009829,-0.0041291151916080055,0.0017191152678365268,0.0034382305356730537,0.0006123117366307624,1.7063076217729949,0.005001325501179288,-0.005
564,-667.1577573161077,93.23136975376019,70.11683818100845,31.74042287382972,22,False,,,,0,False,False,7.013064970169221,-0.0037690543741425026,0.0014969385190750583,0.0029938770381501166,0.0006732400393207224,1.6584541410237432,0.00428324096150348,-0.005
565,-667.1578984100828,91.55909371587154,68.89462299512,29.951218625325133,22,False,,,,0,False,False,6.958406083107684,-0.0037737440478136292,0.0017410834255274727,0.0034821668510549453,0.0007347482832922291,1.6156144121154783,0.008857984300898254,-0.005
566,-667.1581103220094,91.90451430059389,69.19399860822583,30.736289277136073,22,False,,,,0,False,False,7.080641170173052,-0.0037930389636531598,0.001368876828283144,0.002737753656566288,0.0007352340244133819,1.620180470010851,0.0003881818974276032,-0.005
567,-667.1587409112561,90.7636758586506,68.39471911405086,29.942504451926062,22,False,,,,0,False,False,7.119612278260595,-0.0039107058166634985,0.0014777120033831154,0.0029554240067662307,0.0007182913127090978,1.6259014622212318,0.006789624429000893,-0.005
568,-667.1598285231324,92.65062702770892,69.63488510565502,30.01229842424057,22,False,,,,0,False,False,6.936129009069499,-0.003764260323148568,0.001924951126865955,0.00384990225373191,0.0006790014124352463,1.6719128368439768,0.007680038678385726,-0.005
569,-667.1598743254838,91.1263665067342,68.62172853661768,30.622783503438452,22,False,,,,0,False,False,7.136054588068117,-0.0039097434293788634,0.001426347972471965,0.00285269594494393,0.0007157952960384389,1.626620117707177,0.005129851819679032,-0.005
570,-667.1600393557039,88.98867143674299,67.21924438184632,27.86626730993771,22,False,,,,0,False,False,6.945439999552103,-0.003882054815774097,0.001938001109871466,0.003876002219742932,0.0007859014088770036,1.566792210950869,0.004384601447582162,-0.005
571,-667.160549129523,92.0614133402828,69.30437072007815,30.663057140674688,22,False,,,,0,False,False,7.088461919430024,-0.003812491776258179,0.0013810952970987151,0.0027621905941974303,0.0007109073124418029,1.6379613209618178,0.0020459157882382986,-0.005
572,-667.1622528737539,93.42403718184663,70.13040589480237,30.737692896243587,22,False,,,,0,False,False,7.159088927438337,-0.003950714435339064,0.0014532751829959955,0.002906550365991991,0.0005646395960647423,1.7568094963940715,0.006777613883296136,-0.005
573,-667.163270584347,94.76801122308368,71.08844544248714,30.788417901406604,22,False,,,,0,False,False,6.955650778839526,-0.0037567243550774556,0.0017061713058461382,0.0034123426116922763,0.0005844754435829732,1.7418410580822459,0.0052417456404324336,-0.005
574,-667.1632742589886,89.29432540308017,67.37845136051656,26.45463063400757,22,False,,,,0,False,False,7.176110217137507,-0.0041258405799178555,0.0018506706898003353,0.0037013413796006707,0.0006169817812325801,1.7202524549421656,0.0004627556724443463,-0.005
575,-667.1634522315355,92.42294142500869,69.47834513863424,30.281172705792596,22,False,,,,0,False,False,7.149160024454231,-0.0039285413511354825,0.001445575587873125,0.00289115117574625,0.0006192406573508595,1.710856232661364,0.007744828868960897,-0.005
576,-667.1635923364955,92.19939037932596,69.3375839783089,30.770943638202485,22,False,,,,0,False,False,7.021110647811677,-0.0038707749992625577,0.0015945183889973064,0.003189036777994613,0.0006471071430045771,1.6669616260463394,0.003992292713361165,-0.005
577,-667.1645047186194,91.68612458328548,68.97823320938555,27.588794165667775,22,False,,,,0,False,False,7.179224606508311,-0.004157624891097765,0.0017972675621956754,0.003594535124391351,0.0004914745420491696,1.8189548180471593,0.0042748577097695695,-0.005
578,-667.1646478086711,90.99296839506657,68.54572384241273,29.644927626184423,22,False,,,,0,False,False,7.109332800948837,-0.0039397045788977314,0.0014692231545887524,0.0029384463091775047,0.0006678760154500862,1.6561861972185323,0.003010377120671802,-0.005
579,-667.1650699148346,91.82346011053464,69.05369719994134,30.230134319939918,22,False,,,,0,False,False,7.100793383566911,-0.003954512121550682,0.0015837923523626166,0.0031675847047252332,0.0006244494745892054,1.692527609070022,0.009097016728492509,-0.005
580,-667.1653771800646,93.89399177386656,70.46654766063487,31.037987055534447,22,False,,,,0,False,False,6.949591901838239,-0.003735165312130964,0.0017241191790311901,0.0034482383580623803,0.0006396486475919017,1.6966059727772576,0.008706158232191105,-0.005
581,-667.1656676312082,89.33958193310836,67.40844678137898,26.481147130487752,22,False,,,,0,False,False,7.1709989601636615,-0.004110735046238576,0.0018345616520653956,0.003669123304130791,0.0006215455368980393,1.7169044271322977,0.000861011072351309,-0.005
582,-667.16576961344,90.72659221665633,68.30219648837726,28.905802735892397,22,False,,,,0,False,False,7.044276433997125,-0.004054078577421867,0.0018811176386723488,0.0037622352773446976,0.0005863602308331955,1.7084274985038916,0.0007538973011365982,-0.005
583,-667.165864551499,91.93483163214668,69.27272282642402,30.703847784260464,22,False,,,,0,False,False,6.891262553587191,-0.0037434856123740334,0.0019529539906674388,0.0039059079813348776,0.0007449653221996129,1.6084024842769584,0.0015043611735914113,-0.005
584,-667.1659828253759,94.8336915342899,71.14684749189665,30.8218873746808,22,False,,,,0,False,False,6.987349950792046,-0.0038928885655655694,0.0018379024437561184,0.003675804887512237,0.0004962966510363642,1.808766219309,0.005390058948512552,-0.005
585,-667.1662103021843,91.69348705568386,69.00034669341461,30.357405988873847,22,False,,,,0,False,False,7.118990850030714,-0.003976231530098685,0.0016799590864615657,0.0033599181729231315,0.0006283416275449685,1.6989178444866628,0.001037279355392549,-0.005
586,-667.1664429120593,92.93292151364159,69.9364534451173,31.210173183853577,22,False,,,,0,False,False,7.2237349960085995,-0.003915757550163068,0.0012273715015485426,0.002454743003097085,0.000639052364054615,1.7024295818830353,0.0021658280506565986,-0.005
587,-667.1664887416858,93.89071158871302,70.60752105859468,28.880556803570144,22,False,,,,0,False,False,7.033826375089506,-0.003910910322045676,0.001926834115075894,0.003853668230151788,0.0005300252904401202,1.8056440123941546,0.0050140913842250286,-0.005
588,-667.1667435605438,92.94267187094783,69.94437031868296,31.21809005741925,22,False,,,,0,False,False,7.224501781168661,-0.0039162175319515866,0.0012253918777265097,0.0024507837554530194,0.0006386745241392616,1.7027177158142357,0.0021418925826456065,-0.005
589,-667.1668328780496,92.77827451581466,69.77039494977156,30.269712269919477,22,False,,,,0,False,False,6.939964525713273,-0.00371000291340657,0.0018573243133030019,0.0037146486266060037,0.0007182794170275082,1.6508225302602626,0.0005822290900045391,-0.005
590,-667.1669622678254,92.6227131730903,69.62825218878376,27.62971455187309,22,False,,,,0,False,False,7.154928715332225,-0.004119634860925912,0.0018063112526700462,0.0036126225053400925,0.00047316818632389354,1.8405564976554234,0.0029426071237788334,-0.005
591,-667.1670419277074,94.49524278608341,70.90152188297874,30.993752931893756,22,False,,,,0,False,False,6.973303257461928,-0.003821977214176926,0.001863929017673758,0.003727858035347516,0.0005615960566224833,1.763632964806923,0.007783820792913534,-0.005
592,-667.1670645040471,92.77827451581466,69.77039494977156,30.269712269919477,22,False,,,,0,False,False,6.940146519304004,-0.0037101436246170273,0.0018570222982107957,0.0037140445964215915,0.0007182948174949977,1.6508141832621455,0.0005842561297067375,-0.005
593,-667.1679449578967,93.23957654186236,70.04406563853063,30.083209612787286,22,False,,,,0,False,False,7.058377494127859,-0.003930701938968696,0.0016906025808335395,0.003381205161667079,0.0005522856312987735,1.7594206040187343,0.009742849288471887,-0.005
594,-667.168120599206,91.71327747713833,68.9899037494167,27.61362535684332,22,False,,,,0,False,False,7.179939658540382,-0.004157847578599892,0.0017956454106828725,0.003591290821365745,0.0004915125959973423,1.818947976390284,0.004313758563100329,-0.005
595,-667.1686106550897,93.05080072697749,69.9397245248513,29.152290530452124,22,False,,,,0,False,False,7.123220169214212,-0.004016876481007089,0.0018385725498678252,0.0036771450997356504,0.0005240339488687602,1.805745457038142,0.0026675310824195476,-0.005
596,-667.1694282375928,95.82219665396612,71.99761723927678,31.427698445325316,22,False,,,,0,False,False,6.874465584728971,-0.003774460515280171,0.0019122537625192418,0.0038245075250384836,0.0005075717814910685,1.7952140018742144,0.0011455967248170627,-0.005
597,-667.1700659964757,91.61015518451316,68.98420686693497,31.043931234556908,22,False,,,,0,False,False,6.927521244777376,-0.0037210065222836063,0.001753370445309661,0.003506740890619322,0.0007983757708307916,1.5684637968898063,0.0004549582226308904,-0.005
598,-667.1702289495024,94.49524278608341,70.90152188297874,30.993752931893756,22,False,,,,0,False,False,6.973171393064171,-0.0038217469698814963,0.0018642772196531651,0.0037285544393063303,0.0005613534487886885,1.7638823800731074,0.007788747326192931,-0.005
599,-667.1704279095843,91.78485626755632,69.11431081680063,30.794581223319412,22,False,,,,0,False,False,6.9462216605226335,-0.0037273226405961355,0.0016875469572350229,0.0033750939144700457,0.0007741435722280069,1.5862459226327836,0.005176564088781567,-0.005
600,-667.1709255484066,90.68063522934784,68.2734299831077,28.934569241161963,22,False,,,,0,False,False,7.041674892435121,-0.004051359439715912,0.0018848693559370936,0.003769738711874187,0.0005899067825956341,1.705328963108101,0.0004152825566716377,-0.005
601,-667.1710056974838,93.83359109540962,70.52022539995743,32.61005074403393,22,False,,,,0,False,False,7.011043838134598,-0.0037523581451926725,0.001463177596012114,0.002926355192024228,0.0006644580475998821,1.663762680007521,0.0001410414409533027,-0.005
602,-667.1713626064105,92.57118725635762,69.60440101482085,30.657383188539324,22,False,,,,0,False,False,6.961918155308003,-0.003871427928989355,0.0018683259476384088,0.0037366518952768176,0.0006195738536559996,1.6928421319008664,0.006679517621765564,-0.005
603,-667.1716289905687,89.89476165280595,67.86764955529385,28.150687245935522,22,False,,,,0,False,False,7.181462964844732,-0.0041447505728185305,0.0016805153907244975,0.003361030781448995,0.0005848886929272122,1.7200731093638675,0.004870071517412338,-0.005
604,-667.1718550306044,90.63659431110125,68.3778934986791,29.471976122233347,22,False,,,,0,False,False,7.006553453243636,-0.0038569440818616053,0.0016840714493299251,0.0033681428986598503,0.0007405379264238574,1.6020776352714303,0.007225380765472035,-0.005
605,-667.1730761377379,92.31729347836323,69.41298394796307,28.001064385746602,22,False,,,,0,False,False,7.030412170991545,-0.004029507373296692,0.0019818213756186294,0.003963642751237259,0.0005112287599536127,1.7944896478024348,0.009809710735350849,-0.005
606,-667.17401504529,91.88372459068658,69.16952302239399,30.59509426326671,22,False,,,,0,False,False,7.102635472503689,-0.003816125337754046,0.0013411404919456149,0.0026822809838912298,0.0007240043731134916,1.628718527892567,0.00029761812185834235,-0.005
607,-667.1741320896103,92.79466081714172,69.73324183288446,29.80392886444621,22,False,,,,0,False,False,6.944492306719238,-0.0036984916858309575,0.0017728384765996648,0.0035456769531993296,0.0007090285957387693,1.6586728537919315,0.00034432261826511737,-0.005
608,-667.1742530313625,93.4606865967491,70.25717943563839,28.793872080280906,22,False,,,,0,False,False,7.026003991742581,-0.004029547333094679,0.0019419653059710806,0.0038839306119421613,0.000465882031595674,1.8308295795989735,0.004589665054360972,-0.005
609,-667.1745574544095,90.31868921187568,67.93243680844047,27.502961834444793,22,False,,,,0,False,False,7.018541676499991,-0.003987633704982093,0.0018889204240374316,0.003777840848074863,0.0006238021816423117,1.6916788272147916,0.008132078235456763,-0.005
610,-667.1748276338824,92.76925249025916,69.77642039159356,30.613263356843945,22,False,,,,0,False,False,6.874026003118894,-0.0036861886837713654,0.0019292861393701588,0.0038585722787403175,0.00072043356955913,1.634996195023944,0.007296567362222104,-0.005
611,-667.1755250450573,92.74017060320764,69.70207853516379,29.289914972348527,22,False,,,,0,False,False,6.922571850612737,-0.003883925671707513,0.001962380023248107,0.003924760046496214,0.0005728175040957074,1.730393937381149,0.00974238167293706,-0.005
612,-667.1762662411438,89.85318774853582,67.87359761084859,28.50162356507785,22,False,,,,0,False,False,7.18175007538558,-0.00403038841850503,0.0015492239076689955,0.003098447815337991,0.000676919534821729,1.6602431895359566,0.00687684869371636,-0.005
613,-667.1764521115648,92.12349596919755,69.2874251010362,30.12026865616349,22,False,,,,0,False,False,6.9734631698435905,-0.0038192325732343763,0.0018977081057672896,0.003795416211534579,0.0006857908244369148,1.6615857977230135,0.005439591947421,-0.005
614,-667.177200680306,95.04874126489885,71.33207529989552,30.594803499481305,22,False,,,,0,False,False,6.849787776597933,-0.0036576386851246367,0.001872901263449491,0.003745802526898982,0.0006059491260217367,1.7276870210421436,0.003939820693358213,-0.005
615,-667.177551112113,91.42144190418765,68.89604300563333,28.74543832256326,22,False,,,,0,False,False,7.0262356639859105,-0.003912866348050654,0.0016701789949118294,0.0033403579898236588,0.0006356066521592503,1.682696115705175,0.0008901966355866625,-0.005
616,-667.1777956487251,94.51181019879795,70.96503327303672,31.305428114577783,22,False,,,,0,False,False,7.080807654539248,-0.0038423549649145156,0.0015511848428869043,0.0031023696857738086,0.0005699929366016101,1.760738599152658,0.005137492475614042,-0.005
617,-667.17800803173,93.09424349564318,69.9569038485631,28.468655024745363,22,False,,,,0,False,False,7.160347327114066,-0.004134265421411505,0.0018267421950687794,0.003653484390137559,0.00045335566254402877,1.8570722554521644,0.002808449064170134,-0.005
618,-667.178090724084,93.01394822896427,69.96703353448163,31.527586415885356,22,False,,,,0,False,False,7.187599558918189,-0.003899800048146531,0.0013124222783271347,0.0026248445566542694,0.0006444347569405152,1.6950861498950014,0.003265758213340347,-0.005
