rank,composite_score,snowline_rmse_m,area_rmse_km2,log_prob,selected,MF,MF_grad,r_snow,precip_grad,precip_corr,T0
496,0.9890042902313532,88.62035818085641,0.3769836424391203,-682.5008195555582,False,7.0651224789723965,-0.00401971455559574,0.001924696457337932,0.0007256969782092813,1.6194177360592283,0.0033859534464065182
497,0.9896761615983176,88.62557275651093,0.3769836424391203,-683.036026353393,False,7.141536094602221,-0.003989027374603721,0.0016819085570551281,0.0007890394192796134,1.5815978920548324,0.0022912620709959128
498,0.9912919350635458,88.75557731144933,0.3765191451528943,-682.8022292195094,False,7.143978620161407,-0.0040894491928771,0.0017199798042374888,0.0006852834307624556,1.6404159379515293,0.008129112618345986
499,0.9927067634548464,89.36733022068726,0.3741434662443449,-682.960832339191,False,7.102971796368798,-0.004015879927961715,0.0016638194474031449,0.00069652957497862,1.627957220620372,0.008123019985612701
500,0.9941642336418398,88.88427204723614,0.3760983913818294,-682.7009214306106,False,7.103766406258864,-0.003938813063188544,0.001512148441863202,0.0007916633289531524,1.5637197917245216,0.000384697048808523
501,0.9942814645264573,87.50558409921624,0.3815538406743319,-683.0311090894777,False,7.222552319239784,-0.004238616638667848,0.001819712245539523,0.0006451067717315971,1.6786552516924291,0.008973064669915112
502,0.9955379151233854,88.78853151271207,0.3765191451528943,-682.6634104094754,False,7.227546979599401,-0.004038659305650267,0.0014322895814352357,0.0007580714236579098,1.5996721318355354,0.0005045704757272989
503,0.9963163910402856,89.00749674117787,0.3756771663720506,-682.7960977499805,False,7.123669471985439,-0.004081056400405842,0.0019139910844480723,0.0006726979319839957,1.6658292149386316,0.0020161524019354504
504,0.9964328175546755,89.00840035889003,0.3756771663720506,-682.7953124994134,False,7.1248864052923775,-0.004084421649635263,0.00191617151961975,0.0006711495564276888,1.6668260815901723,0.001658419875273061
505,0.9984030537446238,88.9171706781329,0.3760983913818294,-682.6795020320586,False,6.972078711261581,-0.003892942693845773,0.0018179314324467735,0.0007802436173496734,1.566149429190706,0.0020828624210716966
506,1.0001561480560512,88.82437486934504,0.3765191451528943,-682.5881347196076,False,7.133531315996217,-0.0040621435611471815,0.0018061018653158685,0.000704539369432939,1.6385190411503368,0.002728417735876172
507,1.000348630485739,88.9322708261777,0.3760983913818294,-682.7532085463181,False,7.17104893602127,-0.004135259244862303,0.001679605011664294,0.0006366007620251989,1.674773427450874,0.005111146732392904
508,1.0009161565684686,88.3278708630947,0.3785058343892037,-682.7372845957431,False,7.1497381111237575,-0.004072735089354118,0.0018525947048560715,0.0007236809356290305,1.635235296042802,0.0001606331767958786
509,1.0014575240791426,88.94087724969853,0.3760983913818294,-683.04677175234,False,7.066637506801858,-0.0038774565096354485,0.001566511827883497,0.0008297347860761876,1.5421880471316474,0.006164062503045464
510,1.0020832985697559,88.83933200644817,0.3765191451528943,-682.849183205845,False,7.339221410985699,-0.0042575696097708745,0.0014735348517947548,0.0006042095739914709,1.7135131065762519,0.0015456402470260164
511,1.0023820582928018,88.84165076157743,0.3765191451528943,-682.4277105765967,False,7.192283894121171,-0.004147013835757312,0.0017373253898958026,0.000642468107661208,1.682534261619821,0.0007893759258760468
512,1.002911689666043,88.34335873595259,0.3785058343892037,-682.714245393345,False,7.185364801609835,-0.004104009308393967,0.0017511382216799493,0.000711024875841587,1.639074380460957,0.0026207830028397417
513,1.0035025223733722,88.24221830902498,0.3789239149662289,-682.9952671812082,False,7.185375517845801,-0.00402361546555077,0.0016409909002431946,0.0007901385846946597,1.5875574443005647,0.0003345077055273149
514,1.0045140698575747,88.25006920302623,0.3789239149662289,-683.0425207086578,False,7.193676954442242,-0.004032028752599117,0.001630090774730967,0.000788513222445185,1.5885472803079475,0.0007749862217222145
515,1.004549081183145,89.06017449570852,0.3757215280851849,-682.9524511267373,False,7.118204362267883,-0.004017681689326862,0.0016248436696553637,0.0007134278674587752,1.6189063104973196,0.008175227485867595
516,1.0046836774042336,88.96591629945411,0.3760983913818294,-682.8038877851042,False,7.0284870224229685,-0.0038810044678897317,0.0016124981949597259,0.0008124800670652763,1.5445819745157838,0.00015171443529076204
517,1.0053047750222026,89.46510680061701,0.3741434662443449,-682.6740977553636,False,7.2072783297844705,-0.004120901726487075,0.0016234693742553903,0.0006367787854230133,1.6855010487780668,0.0020589464068564677
518,1.0057629465943534,89.46866279428366,0.3741434662443449,-683.0106291731977,False,7.219002261171187,-0.004030278668416965,0.0013089883684801996,0.0007188388121333323,1.6124449324216954,0.0024971696293149552
519,1.0072989478180203,88.87981207291595,0.3765191451528943,-682.9907094052987,False,7.064517464612768,-0.0039389558407441246,0.0016361310182253525,0.0007876076133686753,1.56171019079867,0.006252529979773016
520,1.0080164547464399,88.88538083852326,0.3765191451528943,-682.8650242307901,False,7.330601071715335,-0.004243152531568369,0.0014895352496971169,0.0006108875691131321,1.7105784105168844,0.00211149107181653
521,1.0080995383470157,88.99242772141265,0.3760983913818294,-682.7924277879589,False,7.347967477211994,-0.004198492612576185,0.0013405818589626176,0.0006473206021605227,1.6821512743812836,0.0011306131942184822
522,1.0082376536882338,88.76963352397742,0.3769836424391203,-682.4470061934669,False,7.046294965191378,-0.003995651765073833,0.0019623101747274427,0.000731264232877453,1.6185094251164591,0.0015786174291420388
523,1.0091106224063369,89.00027501864788,0.3760983913818294,-683.0321621175715,False,7.225648439439175,-0.003972087541342238,0.0012080124427192823,0.0007990041538183296,1.5617479673529664,0.0019794467360263815
524,1.010045795628538,89.00753315131587,0.3760983913818294,-682.7566204464633,False,7.026548596160712,-0.003967418373977194,0.0018552259355747087,0.0007280655187848362,1.608850458142438,0.008856026168746645
525,1.0101614841836257,89.50280103585234,0.3741434662443449,-682.7743328764379,False,7.175039775153643,-0.004053008887689812,0.0015747226681633733,0.0006832164369176602,1.6471930013497582,0.0045310892339420275
526,1.0104255997494622,88.78661476596103,0.3769836424391203,-682.7436787037046,False,7.209794642003576,-0.004128266106343543,0.001712550546371667,0.0006793459285775652,1.6604452078708554,0.001406211537365772
527,1.0108282168687925,88.90720368591705,0.3765191451528943,-682.8407796045677,False,7.282222360201636,-0.00417774031580422,0.0015601425440900667,0.0006430877380514342,1.6893722180791009,0.0028547251177800945
528,1.0112884623399876,88.9107757756759,0.3765191451528943,-682.3578145273982,False,7.0063766785766655,-0.003971282956948112,0.0019620346904140615,0.0007250660179147451,1.6142119809153335,0.003155389325862282
529,1.0115651899183884,88.91292353336318,0.3765191451528943,-682.5237784613498,False,7.096002356928028,-0.004019316775182948,0.0018517697243038327,0.0007164812771497824,1.6325945453467938,0.0028045960503698887
530,1.0115790712014596,89.5138033126494,0.3741434662443449,-682.9068212727161,False,7.174874227941692,-0.0040488803169438006,0.0014921989116199793,0.0006923103137968204,1.6319097824091875,0.003922482218438482
531,1.0120587559625116,87.73749733138096,0.3811823710509186,-683.0510941323198,False,6.951924554664618,-0.003881703847867627,0.0018666652840427908,0.0008567297617215039,1.514899373538797,0.004752343366117455
532,1.0121275565901402,89.02369026198119,0.3760983913818294,-682.4881082242428,False,7.157899186498854,-0.004066025056179084,0.0016705227356537701,0.0006777993591077522,1.6555275623147996,0.0034161193212925807
533,1.0142132007103215,89.03987751089198,0.3760983913818294,-682.5380393607652,False,7.045842604342244,-0.004076383565984367,0.001911523883975922,0.0006296190749047111,1.6752304445191253,0.00010887957063796075
534,1.0146042242731554,88.93651030210914,0.3765191451528943,-682.4756171324555,False,7.089488828699415,-0.004020398667816038,0.0018002741787821273,0.0007127138522553267,1.6253930566647916,0.0038818124487590804
535,1.0151129905775653,88.43805633703383,0.3785058343892037,-682.9026322119734,False,6.899798768789372,-0.0037675545909124446,0.0019500612075599353,0.0009023929440899464,1.5011785269810054,0.0012962913049763484
536,1.0152329625045393,89.0477921583781,0.3760983913818294,-682.850275506103,False,7.165269228104787,-0.0039944743949614355,0.0014863642567964747,0.0007523883023893806,1.5982690191834679,0.005289585487701797
537,1.0154095344835796,88.44035789460695,0.3785058343892037,-682.7229490497858,False,7.1829125001442184,-0.004097356007677504,0.0017560858192196096,0.0007097824316485647,1.6420429457868475,0.0019220461947467727
538,1.0158163706769265,89.05232014721936,0.3760983913818294,-683.0188470478595,False,7.192267871660311,-0.003985160503907294,0.0013611089249284287,0.0007746359794198086,1.5795522912704156,0.005592864068811089
539,1.015990560963488,88.94727003665035,0.3765191451528943,-682.9791221851849,False,7.430189938213329,-0.004261117013486921,0.0012019745965532861,0.0006290285415913363,1.6968988350833683,0.000118918265945115
540,1.0162048020992305,88.94893282013179,0.3765191451528943,-682.4665880643818,False,7.0826495135865155,-0.004020017736007474,0.0018211863557034583,0.0007104053813746862,1.627296534776297,0.0040432011648025516
541,1.016612288049234,89.05849747751905,0.3760983913818294,-682.8421399399192,False,7.16449299337529,-0.003992108206902999,0.001484075338229601,0.0007517104678562127,1.5988382047813974,0.005203436210775701
542,1.0173507291681463,88.95782667048654,0.3765191451528943,-682.9315129881812,False,7.416929099222295,-0.004248420942353887,0.0012226339344136997,0.0006315871821015012,1.6953407165141676,0.00012289323228601226
543,1.0177818706638933,89.0675749249714,0.3760983913818294,-682.5899691886838,False,6.967819973940525,-0.003890469275677878,0.0018646347943729973,0.0007759943126588586,1.5729891604624522,0.002798556978925954
544,1.0178609633817166,88.4593840982518,0.3785058343892037,-682.9943384536774,False,6.908026957743317,-0.0037771245654780656,0.0019395774171510885,0.0009019768686067347,1.500661248619854,0.0026002700971636747
545,1.0188148014006533,89.32245472964051,0.3751222023110159,-682.9629152731708,False,7.157123556913636,-0.004138948027647015,0.0018074485896656307,0.0006150869598039731,1.6975463703629432,0.004705184105250677
546,1.020140000466079,88.9794749605004,0.3765191451528943,-682.6167841181252,False,6.9709468405931645,-0.003912567966633864,0.001990392232619241,0.0007726891336270708,1.5828842867990067,0.004883274267135647
547,1.0202623242467794,88.4780217103311,0.3785058343892037,-682.8921012212745,False,7.193883733679158,-0.004078492572925146,0.001660412208837449,0.0007303487331836154,1.6239552944081899,0.004934275732141329
548,1.0204739846425805,87.19108684428109,0.3836013555763324,-683.030370282269,False,7.147563085298859,-0.004056152374733388,0.0017361332959923439,0.0008004995321190184,1.5707270437350211,0.00515294250807386
549,1.0219269962680277,89.59411636181345,0.3741434662443449,-682.6007929489515,False,7.07155690281065,-0.003994132220050233,0.0017223037188024998,0.0007064995535037866,1.6208334812164282,0.00045869250026847695
550,1.0221580485139754,87.20415732011355,0.3836013555763324,-682.9669101739782,False,7.141309062051007,-0.004043283792777483,0.0017150809224713388,0.0008076823216677178,1.564002539291202,0.0050620621350680045
551,1.0233312394775242,89.60501507369985,0.3741434662443449,-682.9275526528243,False,7.196335784645112,-0.004153518054512551,0.0017419937913176837,0.0005965502910255684,1.7194481216573854,0.00449840902044307
552,1.023455387513858,87.8259496756142,0.3811823710509186,-682.6803196968996,False,7.075640281773786,-0.003993064411595041,0.0017684275444326226,0.0007975016060636015,1.5653816406084695,0.0022336226471139746
553,1.0235238758888558,88.5033354960124,0.3785058343892037,-682.6743371715223,False,7.182911385532691,-0.00409763185439886,0.0017449747220467516,0.0007060004144619898,1.643679719361898,0.0019025229279041383
554,1.024002800920382,89.00945520106086,0.3765191451528943,-683.0107913893582,False,7.112085688326552,-0.004015997550004214,0.0018370452650276529,0.0007104040339857399,1.6415116837682024,0.007953257169476279
555,1.0246222918258598,89.0142632377666,0.3765191451528943,-682.959471567912,False,7.109807197081993,-0.004017123701911104,0.0018530346873930658,0.0007145995110385587,1.6390035573394681,0.006161234958861868
556,1.024740843310906,89.01518334795156,0.3765191451528943,-682.6941629140272,False,7.157494896146264,-0.0041309735628728105,0.0017210173357943713,0.0006278993258619124,1.6824431964987838,0.004511373043220992
557,1.0255312474728964,87.84206098700034,0.3811823710509186,-683.0515773067333,False,7.190938439286496,-0.004249337141234883,0.0018517053533826508,0.000594272440401173,1.7123436501577693,0.005884837176365081
558,1.02567351615188,89.6231941173722,0.3741434662443449,-682.9428454134785,False,7.0656018444698265,-0.003936768848787418,0.0016590307609908785,0.0007499923040967835,1.5923878326741647,0.005665514100081311
559,1.0261427815708952,89.13246621906278,0.3760983913818294,-682.8876926045045,False,7.162242527859902,-0.00397900502752236,0.001424390878320521,0.0007596332928000582,1.5885525994416332,0.004313927540716744
560,1.0281187915900765,85.6106914747433,0.3900854607219643,-683.0445340391353,False,7.203014935893618,-0.004182324381544804,0.00174628317965875,0.0007709877429244365,1.5847314936396286,0.0027456668046049165
561,1.0282347672905832,89.04230063828273,0.3765191451528943,-682.5354175038615,False,7.089409144698369,-0.004017944649410695,0.001794806210569347,0.0007082418868566267,1.628738695896625,0.004788231114071777
562,1.0284440250917988,89.1503267933174,0.3760983913818294,-682.8690155916358,False,7.1599147176784115,-0.0039840424984586105,0.001484748025106784,0.0007517974222934675,1.599252299379299,0.005357653656897728
563,1.0292010610514786,89.15620235444271,0.3760983913818294,-682.7904082138615,False,7.028039425959597,-0.0039604516291945465,0.0018390734972679372,0.0007264427666568041,1.6106798319422124,0.009040464727545265
564,1.029420816070597,87.7783101239992,0.3815538406743319,-682.926296367704,False,7.253128243668137,-0.004071717040859394,0.0014376689444956276,0.0007977460681231924,1.5744853520847806,0.0021827538870566043
565,1.029848491053188,89.16122723404158,0.3760983913818294,-682.5926984442807,False,6.982674870464888,-0.0038938495194469733,0.0018471123368999686,0.0007736234332201486,1.577364961608004,0.0035579729047870217
566,1.0305785456394072,87.78729557675233,0.3815538406743319,-682.8494945229245,False,7.016118305331272,-0.003938586537290463,0.001943271307019152,0.0008279731482272145,1.5524234953453506,0.004761635034508513
567,1.0306419214695546,87.88172631210799,0.3811823710509186,-682.838204381789,False,7.310517803660817,-0.0041831778823035876,0.0014465046771265466,0.0007139832999163714,1.6331861574116844,0.0011387441486308218
568,1.0314878136375754,87.88829151033282,0.3811823710509186,-682.4414110462816,False,7.01394979764649,-0.003964486588563789,0.0018952658777415862,0.0007946317027099955,1.563693411144782,0.00193128822535619
569,1.0322800326627652,89.67446908137981,0.3741434662443449,-682.9541457440554,False,7.21606787211423,-0.004044759384174452,0.0013723418135679305,0.0006969788336407096,1.631881554810249,0.003515844271546723
570,1.0324518092075754,89.07503024278097,0.3765191451528943,-683.0524496041958,False,7.027943767462863,-0.003941814855983248,0.0018830485806213568,0.0007511416657853523,1.6011573956104612,0.012535453390921826
571,1.0334113565202765,85.6517685046511,0.3900854607219643,-683.0207735144893,False,7.203108825265638,-0.004178012500436951,0.0017381732132864694,0.0007710575035278403,1.5848756615128643,0.002788784715317498
572,1.0338895028767388,87.90693167101246,0.3811823710509186,-682.93619292889,False,6.982387629018604,-0.0039406005234893324,0.0019808641803338543,0.0008014338495553225,1.5620782086913538,0.00895387081589518
573,1.0345976806248471,88.51693081807798,0.3787919393721738,-682.9161131888229,False,7.306402830409771,-0.004307311263523775,0.001641760196623913,0.00056128297025102,1.7471400134358106,0.0014729024664765014
574,1.0350432771996199,87.91588642603065,0.3811823710509186,-682.9428169656452,False,7.035901906134462,-0.003982652320068783,0.0018622448791845944,0.000788298735938487,1.56686395957949,0.0099798280763846
575,1.0356220969636725,89.99940361583829,0.3729611239794305,-682.8849792893178,False,7.030150443748799,-0.004058649721344924,0.0019415956003533622,0.000606300178442796,1.6922207991656941,8.691256630434518e-05
576,1.035985484540585,89.10245605413195,0.3765191451528943,-682.7521636982561,False,7.130736338694868,-0.004006274305499954,0.0016185940140618811,0.0007354781960363251,1.6070199397644775,0.005495661555068514
577,1.0365054490346757,89.70726368229089,0.3741434662443449,-683.0245335253749,False,7.329179768829888,-0.004177674037981979,0.0012889885277633322,0.0006126103152438771,1.7007337066486496,0.00180066463746124
578,1.0368302328792525,89.2154144233496,0.3760983913818294,-682.5843485101121,False,6.972722105753736,-0.003891665938955475,0.0018722254522654704,0.0007716966115536477,1.578151807036853,0.0032659061175781875
579,1.037063374452849,86.45569463655778,0.3870185180754697,-682.932917126044,False,7.2029391903937015,-0.004177793124982984,0.0017323795344199255,0.0007458114092238446,1.6018072778201637,0.003582094040799795
580,1.0375889418978597,89.11490092097615,0.3765191451528943,-683.0488548459127,False,7.0226315082020205,-0.0039396916859875805,0.0018902258629845121,0.0007459203283617517,1.6041921746264594,0.013044020890184605
581,1.0379962285609254,87.84486622297626,0.3815538406743319,-682.4987917758257,False,7.057476020627915,-0.003994899518624652,0.001829717195743315,0.000793102830019553,1.5657207878135322,0.0026667706766415502
582,1.038277089810447,89.22664387187197,0.3760983913818294,-682.8521498082914,False,7.026091178343557,-0.003913226155732256,0.0017577724040895107,0.0007676577978351059,1.584086231802773,0.006934950841940855
583,1.040428625253305,89.24334252118464,0.3760983913818294,-682.9434931636745,False,7.3909264225204625,-0.004210090260747338,0.001232921402912452,0.0006322926423731078,1.6965033909122054,0.0012097466075290224
584,1.0404322094097345,87.95771138849882,0.3811823710509186,-682.9564490690929,False,7.036787724799356,-0.0038712989671852885,0.0016978391738638235,0.000884078469226416,1.513197112555141,0.0016251739444533338
585,1.0406120061536814,89.24476579002095,0.3760983913818294,-682.8307126197241,False,7.111476008004121,-0.003982197779199673,0.0016182368062277463,0.0007385172027019922,1.6048700515016372,0.006380893171697112
586,1.040690727139001,88.56422060236827,0.3787919393721738,-682.8658619328218,False,7.067139265538525,-0.004048376760469787,0.0018238472205753728,0.0006928680251304844,1.6297737193714588,0.007975910969749294
587,1.0409788549816135,89.2027976389315,0.3762756082093726,-683.0110909797867,False,7.042054096112985,-0.004018637089780592,0.0019746180541460627,0.000698716321566914,1.6339620216867998,0.008043240250262377
588,1.0423868625670816,89.15213888280073,0.3765191451528943,-682.9637105167226,False,6.9944161671751175,-0.0038548407537073595,0.001657915701555722,0.0008219015585123464,1.5359203494246412,4.6268342403844344e-05
589,1.0425557085292145,88.54532066428652,0.3789239149662289,-682.4104914084753,False,7.065150064406056,-0.004010405508127889,0.0019310271847206126,0.0007310610930774176,1.6207705339575362,0.0023116348244116083
590,1.0425557085292145,88.54532066428652,0.3789239149662289,-682.398984738912,False,7.065130418569011,-0.004009870607908298,0.0019308388380507465,0.0007311379630130841,1.6208439927483071,0.002145430337805815
591,1.0431480298245617,87.97878960631482,0.3811823710509186,-682.6861203602175,False,7.1454026435064,-0.00403020950897315,0.0016605561206380762,0.0007862534798653555,1.5777129219168116,0.0022230804841727216
592,1.0445530059515913,89.27535295686734,0.3760983913818294,-682.8342164721665,False,7.107510551809662,-0.003983165968221442,0.0016239789033887695,0.0007349105274102564,1.6064529540948134,0.0063252560795666385
593,1.0455410570493067,89.17661944048686,0.3765191451528943,-682.8340505301006,False,7.221013287485259,-0.004000797576318885,0.0013991490553151348,0.0007694955333029925,1.5938689498062435,0.0001317123972462038
594,1.0464295866440936,87.9103197992241,0.3815538406743319,-682.9482879452283,False,7.074375036588958,-0.00396616379442364,0.0018183401323599233,0.0008210511052836318,1.5587083771314707,0.004732569840089883
595,1.046619255268963,89.29138967746047,0.3760983913818294,-682.9777372307854,False,7.126696288846245,-0.0040123255734093605,0.0015930667650214674,0.0007164998483928826,1.6157359895094543,0.008142704471788791
596,1.0468306113097994,89.29303006893892,0.3760983913818294,-682.8102659550066,False,7.235989783862826,-0.0041677663413608405,0.0016537362651338184,0.000610332541688944,1.7121827834236358,0.004273121032115159
597,1.0473479098211116,88.68824027607008,0.3785058343892037,-682.938568054293,False,7.192866145206429,-0.004094363715644103,0.0017152412459296995,0.0006954126488602421,1.6523740561521951,0.005731391263896607
598,1.0473630723188792,89.07329649503998,0.3769836424391203,-682.6611550923324,False,7.091325786319447,-0.004036305468597167,0.0019067575601350796,0.000689985609169939,1.6504295425972901,0.003145843307272923
599,1.0477971592881734,88.6917270228626,0.3785058343892037,-682.9468070311656,False,7.193473164836263,-0.004095770407304689,0.0017148948094554784,0.0006960275562914976,1.6517279647761163,0.0057258533923592505
600,1.0501549979297804,89.21242948534027,0.3765191451528943,-682.9793960610561,False,7.159963488216528,-0.004032677541740238,0.0014969424306474377,0.0007140361826614175,1.6142886248121828,0.005806980013192142
601,1.0501901184659912,87.93950630522913,0.3815538406743319,-682.9670425723427,False,7.0766049336194605,-0.003963547620166748,0.001803375153439965,0.0008236247723494023,1.556810354589444,0.004820965327408126
602,1.0513229568823477,89.22149433111134,0.3765191451528943,-682.994476238924,False,7.144901766232744,-0.004050116092435033,0.0016152208308956649,0.000700104776659205,1.6272184975909023,0.008487611302245505
603,1.051907248506334,89.22602917665975,0.3765191451528943,-683.0003716759971,False,7.3381614084182445,-0.004147296973714291,0.001275806285992311,0.0006796806971554458,1.6563324204324072,0.003351520070795071
604,1.0562323156423379,89.25959719414124,0.3765191451528943,-682.8998921552134,False,7.309618662890048,-0.0040617839391847415,0.0012067168174270493,0.0007350487599561838,1.6176277685135316,0.0007208467209536724
605,1.0562323156423379,89.25959719414124,0.3765191451528943,-682.9013686603116,False,7.310220965839886,-0.004061809508066333,0.0012047974875231894,0.0007350498547003306,1.6176548498016843,0.0007245014663578287
606,1.0575232056175063,89.47132102341817,0.3757215280851849,-683.0402060133663,False,7.158260777729597,-0.004005121457916567,0.001464142842259194,0.0007149192668632609,1.618596827068114,0.006469093907205327
607,1.058188732395323,88.09552457272176,0.3811823710509186,-682.8691409618124,False,7.228959719986509,-0.0041609670609117615,0.0016077617934731835,0.000690680072422903,1.6420496909847682,0.006191168573058313
608,1.058229817402906,89.27510034632583,0.3765191451528943,-682.9037518812477,False,7.069330894375018,-0.003939901792218469,0.0017837460250711753,0.0007602031568226487,1.600524442474874,0.006290002206473421
609,1.060041301572779,87.49817950773408,0.3836013555763324,-683.0151777914697,False,7.123945229636134,-0.004025339962492159,0.0017556412502537197,0.000803923259226241,1.5692328551681514,0.005008253021900369
610,1.060153763240479,88.01683685096451,0.3815538406743319,-682.999168982591,False,7.264980811161942,-0.004130138005333611,0.0015359184445172013,0.000738109698370618,1.619147570632266,0.003758734200329501
611,1.0604028349577042,88.01876996402265,0.3815538406743319,-682.8933693998339,False,7.115670902429413,-0.003969263657004298,0.0017218542119899513,0.0008272335068953286,1.558171976265006,0.0013210801735840721
612,1.0610836390560552,89.40365167769214,0.3760983913818294,-682.8697074849355,False,7.098270203922677,-0.004055010570027114,0.0018780748254899988,0.0006476733462014084,1.6816225588256355,0.009524198929721422
613,1.0612192415284234,89.29830207664571,0.3765191451528943,-682.6796734075014,False,7.226390349708611,-0.00413292293155017,0.001544272671174024,0.0006421069023828793,1.677402820779388,0.0028549718429459296
614,1.0621243085371541,89.30532654683672,0.3765191451528943,-682.9266254542093,False,7.1103191549714175,-0.00399734261821144,0.0016089757250184581,0.0007176766281229714,1.61351572607708,0.007051688263769643
615,1.0621428894225864,89.30547075812117,0.3765191451528943,-682.9606511241648,False,7.317664473777816,-0.004125420504699736,0.0012987331825375624,0.0006836745420924028,1.6537525227532774,0.0034887154182453887
616,1.0622254358812937,89.3061114235448,0.3765191451528943,-682.8992663513612,False,7.306062067503606,-0.004054652682865307,0.001205478890765736,0.00073689964105666,1.616506247116344,0.00047883202707001626
617,1.0629258461335795,88.13229059548563,0.3811823710509186,-682.9668884801421,False,7.163857396487398,-0.004246024703658874,0.0019312841262632938,0.0005748359950671011,1.727186434814284,0.0056091429230166676
618,1.0629451066670867,88.80929434527272,0.3785058343892037,-682.791647085724,False,7.1794119840682304,-0.004077200048072082,0.0017414187265973736,0.0006931285177158831,1.6571558014131442,0.0027581445114864683
619,1.0657289194449038,89.43970495695831,0.3760983913818294,-682.9342540473434,False,7.1665025663724,-0.004025436317183552,0.0015404928626493331,0.0007026561628992226,1.6332991503764305,0.007899894402109621
620,1.0658635417750826,88.15509084703048,0.3811823710509186,-682.3731289452462,False,7.0814863308672775,-0.004039059853718452,0.0018622628840393512,0.0007283096181770151,1.6176396748033275,0.0009652805064441327
621,1.0681344233779857,86.69684546282005,0.3870185180754697,-682.9053304920172,False,7.108583684494854,-0.004053598890186019,0.0018430827398442664,0.000804361806474997,1.5664122004384462,0.0040134395698500115
622,1.0686365527827753,88.1766129365277,0.3811823710509186,-682.9956007223175,False,7.169394105145348,-0.004240967356505691,0.0019025058580014924,0.00057930030173145,1.7240501718659191,0.0055502806216562485
623,1.0687604466625071,89.3568314122172,0.3765191451528943,-682.8039017689089,False,7.199645980103659,-0.004155008322855496,0.0017354339152409594,0.000605279448698195,1.7130605321905796,0.00443183962170654
624,1.0697394538634524,88.1851728505342,0.3811823710509186,-682.9859778529354,False,7.296995729223481,-0.0043117577420425926,0.0016609707166604867,0.0005666926328411091,1.7409134224835836,0.0015863812424970233
625,1.070754597650903,88.86990591998887,0.3785058343892037,-682.541022550456,False,7.103677211771259,-0.004024508347209152,0.001835251441478425,0.0007203215332847899,1.6296662943549292,0.002835782527681966
626,1.0712235013381066,89.25848374722521,0.3769836424391203,-682.691935306183,False,7.140604049847558,-0.004057077576322333,0.0018197859137292585,0.0006772139179851718,1.6653751934206413,0.0004104045641234941
627,1.0730418404225086,89.99083251168723,0.3741434662443449,-682.9514168150089,False,7.280807472262556,-0.004135587562892104,0.0013713939657754085,0.0006233175136485121,1.6924160504365977,9.08765192295484e-05
628,1.0730423773913065,89.0046531269717,0.3780432074071248,-682.9825846606274,False,7.134646955710246,-0.004075101173932234,0.0019042150432927632,0.0006790195275967715,1.6659524338386358,0.0026356950521562667
629,1.074118168430747,89.39841414199267,0.3765191451528943,-683.0192003403507,False,7.309527603380586,-0.004223991325815028,0.0014961106245869765,0.0005879685390993084,1.7269136488154662,0.004180669317662113
630,1.0743323979484998,88.22081993357135,0.3811823710509186,-682.9908263435838,False,7.275093502121572,-0.004282345103740261,0.0016732741736136102,0.0005800724088872438,1.7304015076696366,0.0019732611312178287
631,1.0750870897251048,88.22667730085689,0.3811823710509186,-682.8666024742255,False,7.24504769606808,-0.004057210495102008,0.0013055489588333746,0.0007780073760122731,1.5764085582847458,0.0007881877823405076
632,1.075320184426232,88.13454755359312,0.3815538406743319,-682.9163656003615,False,7.19064696614085,-0.004052122178155807,0.0016564403507312382,0.0007699124260966737,1.6009496540628856,0.000998134639525694
633,1.0757689658076561,89.02581491816402,0.3780432074071248,-682.9585361060883,False,7.126451109765214,-0.004075986981321921,0.0019363260554379003,0.00067252859820351,1.6710908849643273,0.0014676474262017448
634,1.0764298654249909,87.62537559061288,0.3836013555763324,-682.9103419521655,False,7.153930215682041,-0.00406957091079031,0.0017494732558844344,0.0007645548464810772,1.5969948761550892,0.005171079257070575
635,1.0765031920588255,88.23766805461842,0.3811823710509186,-682.9429002668747,False,7.2469781686376535,-0.004168099248389683,0.0015604031689105304,0.0006770004456443771,1.6541614342490414,0.005308322487529608
636,1.077630225178719,88.24641526391741,0.3811823710509186,-682.8760100711902,False,7.245602027516493,-0.004056670590822617,0.0013032472291710482,0.0007776927582229293,1.57670768252795,0.0008909908271085842
637,1.0777766119368986,88.24755141119631,0.3811823710509186,-682.9952964927816,False,7.300809781104245,-0.0042237164039929526,0.001503528845995703,0.0006493815849478953,1.676715056011822,0.004379332435732585
638,1.0781993394151022,88.25083231364985,0.3811823710509186,-682.8794195201136,False,7.245584327443563,-0.0040565242618092355,0.0013029741222748115,0.000777479767062605,1.5768921083698182,0.000892228468412202
639,1.0783170854273714,87.5466757636096,0.3839704849768184,-683.0394972919307,False,7.0897390000292795,-0.003957865901089843,0.001795373891924076,0.0008539102799845499,1.5419607143863947,0.0009518233591158491
640,1.0788655733503574,88.25600313566999,0.3811823710509186,-682.9141678561156,False,7.1584241386257546,-0.004230879257522133,0.0019315230298204184,0.000578481222575562,1.7263233395402369,0.005468019996061453
641,1.0794389585375495,89.43971023514084,0.3765191451528943,-682.6474355163178,False,6.983895065455426,-0.003909442060449938,0.0019013441943127353,0.0007508326947465495,1.5952793164146037,0.005129189186887205
