MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate
5.881388520951077,-0.007999015412878492,0.011212322709156794,0.01222169319258622,0.001224200864594956,1.844765007661849,0.011906048431351457,-0.0021615089457735
5.842248913140667,-0.008096489394580967,0.011323661741645305,0.013005663413631274,0.001511800809705307,1.6192535439646765,0.016873715552123345,-0.0022438013888530744
5.515067487225951,-0.007495213026775943,0.011649579644590898,0.013596268589615974,0.001023620554935724,1.9953391121104838,0.013354623070029152,-0.0022817133336145395
5.13962973449256,-0.0070297463132168005,0.011348530891188818,0.014396016921374967,0.0012125502557125952,1.883900737353205,0.0208733505479978,-0.002132388099282529
5.33432037962543,-0.007186826100679258,0.011283813326346976,0.013299416163995883,0.001046153678974254,1.916534788753464,0.029796456040975028,-0.002262314529277916
5.53879504540366,-0.0074334817395834965,0.011300059210960917,0.012733835197385527,0.0008561108785114029,2.0497310823729964,0.005548925901105228,-0.0023378022784113764
5.7823612301994745,-0.007814331728219695,0.01123614147466646,0.013021559385555919,0.0009181565002735592,2.1425769441586207,0.02899702806861046,-0.002109131045657769
4.6131616463970495,-0.006263239120299769,0.01151950513427518,0.016127951820622446,0.001622234952190828,1.6271858823487688,0.037080293324420005,-0.0021509698264808494
5.671749288405454,-0.00782276832847118,0.011527238184689868,0.012176163387659351,0.0011110090914214215,1.9038259196078657,0.04060783007147589,-0.0021479221807153724
5.404580614114192,-0.007312376328227702,0.011459066887478742,0.013386600974021204,0.0010976707546504153,1.880077970776147,0.11418113391332105,-0.002232438748839516
5.186185281008097,-0.00714736503810794,0.011448770813540565,0.014580992168867305,0.0011036981900591906,1.9293011839154457,0.10355842851543848,-0.002131510372197137
5.148280067956808,-0.006864902326800115,0.011327955640773163,0.01467491328658174,0.000830312093653883,2.1512002361886586,0.02909956147498552,-0.00226886878647073
5.7585232932746,-0.007739639400732874,0.011228414566251444,0.012123211398801587,0.0008563611489633154,2.0955364575944464,0.00021436936142668617,-0.0022328636443008035
5.3240081069720215,-0.007275608635317044,0.011537022658359162,0.01380380154326551,0.000998981900266853,2.0158307554838415,0.04637609640274332,-0.0022090775115202535
5.849390179169945,-0.007814146805021793,0.010971776192723682,0.012220046665470578,0.0007913218766332385,2.14082562775166,0.013900257468931337,-0.0022618845838623587
5.4968146905080335,-0.007361033147791141,0.010708317262589044,0.013595350025300594,0.0011453025063990305,1.856862425800194,0.0944909669000755,-0.0021375979281156245
5.9802973437604185,-0.008335388667998711,0.01102508370835641,0.012796287892330513,0.0010901333582589326,1.9348389137682327,0.08802927650453674,-0.0020618162964896316
5.3917014148971,-0.007361238921831749,0.011159215670422655,0.012831770335530818,0.000995669027516192,1.984636191330307,0.011972319107552962,-0.002149812742172391
5.455375539397637,-0.007321655217326669,0.01125895967242178,0.012906393093142236,0.0008097167194209534,2.1949755256867904,0.06381935931532356,-0.002108693861952285
5.644587530866833,-0.007729762359259559,0.01097091743662601,0.01296410731250682,0.0011136803818641112,1.8765742975059685,0.12589018884518555,-0.002070492393196172
5.188884057717801,-0.0071729748818125825,0.011093812645460752,0.014072557149719857,0.0010122678864746945,1.9036741444296905,0.07725525523145733,-0.002203325540823936
5.270433729687235,-0.007135334169707049,0.011284349749370419,0.014875611289255219,0.0006866773680239153,2.291680293286341,0.02477960968746147,-0.0022709999187503246
5.810015166968832,-0.007868318862626284,0.011035501356883682,0.012181685963132386,0.0013207765929455703,1.746175151742281,0.054470576694058984,-0.0021366932835563115
5.561628504526277,-0.007512879625298687,0.01139087368828117,0.013278118268838204,0.0010474826781528177,2.0044380818139818,0.02549037738889791,-0.0021499419737576156
5.5085302811767995,-0.0073821595842134225,0.011093943028792904,0.01301801739346884,0.00114375648450618,1.864741015554768,0.00045361756321963057,-0.0022244545499058473
5.753886874750992,-0.007720290921816075,0.011020454708175774,0.012549718276454985,0.000992816781361622,2.026356675397859,0.03986280330971078,-0.002115645322932709
5.107883276712748,-0.007009935066957171,0.011303744324904096,0.014978245865117513,0.0010752497736443022,1.968992608524776,0.1325910472227688,-0.0020594333827159503
5.261153545453057,-0.007169626096281194,0.01065260401941389,0.014492394087257101,0.001112112051459105,1.9018517023495267,0.13315599949217638,-0.0020102934415633677
5.7512225186368005,-0.0078021759186250065,0.0114327144436332,0.012775221537272856,0.000825986637444601,2.1646542295618727,0.01906163786991817,-0.0022326181806391877
5.048077819507781,-0.006748311446901017,0.01138743146213342,0.013410915152715527,0.0011144446971474134,1.9111347208250111,0.07989236075358762,-0.002115288787299157
5.584045354136666,-0.007657481518703701,0.011434622311527661,0.013842670150754442,0.0010919062229199808,1.9707243851852045,0.16288533508952424,-0.002059509004945153
