index,MF,MF_grad,r_snow,r_ice,precip_grad,precip_corr,T0,lapse_rate,composite_score,selected,snowline_rmse_m,area_rmse_km2,log_prob,rank
38,5.276700776673438,-0.0072373763820497,0.0118337200366581,0.0139291967119366,0.0015376194830511,1.6040323854037704,0.044971230526123,-0.0023357015250084,543.7418337363546,True,111.0,0.43,-543.7418337363546,38
39,5.572607729706843,-0.007621687588045,0.0112244841088357,0.0133562628228458,0.0017172956048728,1.5307040222014607,0.1852448381547325,-0.0020345064835662,543.7418337363546,True,111.0,0.43,-543.7418337363546,39
40,5.256237718994964,-0.0071587176264777,0.011460656401146,0.0137431384697414,0.0016339677088179,1.5457001057602076,0.1130990189425817,-0.0022136676674417,543.7418337363546,True,111.0,0.43,-543.7418337363546,40
41,5.577922441987496,-0.0077262252753822,0.0111875211778129,0.0125726484909642,0.001321740166709,1.7795173084054476,0.2090160460538565,-0.0018886288333934,543.8115511655718,True,111.0,0.43,-543.8115511655718,41
42,5.469660231189004,-0.0075794282615128,0.0115578333737141,0.0137809737326627,0.0012412471392885,1.8015074119786536,0.0227114901592023,-0.0022551668433448,543.8115511655718,True,111.0,0.43,-543.8115511655718,42
43,5.832728010614777,-0.007997951039594,0.0114562775202422,0.0117121076069504,0.0009307859514572,2.032789697494118,0.0314965925139014,-0.0022007956105545,543.8260361516399,True,111.0,0.43,-543.8260361516399,43
44,5.3789103597329095,-0.0072330935022036,0.0110965626501373,0.0127693639318652,0.0009814265416403,2.008017861704391,0.0749583543562733,-0.0020953924924938,543.8828257484768,True,111.0,0.43,-543.8828257484768,44
45,5.18588830749716,-0.0071031455548698,0.0111227104691404,0.0131831629333997,0.0010737631757392,1.945774473976464,0.1749288839769924,-0.0019452165726784,543.8828257484768,True,111.0,0.43,-543.8828257484768,45
46,5.61705017276142,-0.0076743276507189,0.0112203166794963,0.0131513167694331,0.0010803364688069,1.933667796603832,0.0900830915920217,-0.0020925273148257,543.9041225163344,True,111.0,0.43,-543.9041225163344,46
47,6.093613223936767,-0.008477292177959,0.0117244335394327,0.0120443064141393,0.000822960105507,2.202726222770373,0.0382066260326831,-0.0021577606336584,543.9041225163344,True,111.0,0.43,-543.9041225163344,47
48,4.884290335620688,-0.0065677408727593,0.0112951962149536,0.0152041604343144,0.0011088534034743,1.9757901021261803,0.039286514364377,-0.002108481189374,543.9041225163344,True,111.0,0.43,-543.9041225163344,48
49,5.466907891514649,-0.0072180127691118,0.0105186345603206,0.0115969273189731,0.0015224141253112,1.6195224462411293,0.3424539442690415,-0.0017517918552693,543.9041225163344,True,111.0,0.43,-543.9041225163344,49
50,5.276915111171668,-0.0071666576809148,0.0115563538633147,0.0144049366011449,0.0008856282421848,2.09366281742704,0.0002005621833441,-0.0023042816409449,543.9050827000939,True,111.0,0.43,-543.9050827000939,50
51,4.952660210120389,-0.0065733167990827,0.0117978311128902,0.0142436411578866,0.0009847423788506,1.980593686108182,0.0339283420280512,-0.0023571345473234,543.9050827000939,True,111.0,0.43,-543.9050827000939,51
52,5.693074756087209,-0.0078170736750804,0.0112520104951415,0.0121662411743781,0.0010125843767809,1.9660699713982623,0.079632017950229,-0.0021152242275605,543.9072862632304,True,111.0,0.43,-543.9072862632304,52
53,5.224473307667041,-0.0070097607361203,0.0111596911659365,0.0131571075983386,0.0011168870550388,1.8551271533307607,0.0733173067655023,-0.0021917524677718,543.9072862632304,True,111.0,0.43,-543.9072862632304,53
54,5.425132824475516,-0.0074394024769423,0.0116660114639947,0.013951146871789,0.001144786474972,1.904067739636785,0.0132850790020417,-0.0022488860139177,543.9203422365355,True,111.0,0.43,-543.9203422365355,54
55,5.855143013131225,-0.0083281256309856,0.0112934115842208,0.0120932829786601,0.0012317349180177,1.7572867173151911,0.1648881003159399,-0.0020455391188694,543.9203422365355,True,111.0,0.43,-543.9203422365355,55
56,5.392692087178687,-0.0072169310708511,0.0113923662242742,0.0129420666046953,0.0011818550294042,1.821197783057116,0.00387431217946,-0.0022987389671881,543.9203422365355,True,111.0,0.43,-543.9203422365355,56
57,5.644319851256068,-0.0076922964443179,0.0115936375425128,0.0132777768233185,0.0012338346340359,1.8312965895755744,0.0225211200049671,-0.00226337151488,543.9203422365355,True,111.0,0.43,-543.9203422365355,57
58,5.739216800902358,-0.0077454186376223,0.0115244317584534,0.0123768096423349,0.0009763595230445,2.0232450040012,0.010270770682325,-0.0022478880614583,543.9203422365355,True,111.0,0.43,-543.9203422365355,58
59,5.997180981082536,-0.0081270566761136,0.0114341399130957,0.0122148194989786,0.001018867519932,2.001903648918463,0.0211146613222073,-0.0022047405341883,543.9203422365355,True,111.0,0.43,-543.9203422365355,59
60,4.990988554327903,-0.006706492212571,0.0115819380168388,0.014424584517354,0.0009828893732661,2.027802778972726,0.000459360288651,-0.0022528007994408,543.9203422365355,True,111.0,0.43,-543.9203422365355,60
61,5.759829673767875,-0.0078903261099891,0.0115027565989663,0.011940636328767,0.0013692035565679,1.7871270238201111,0.0915953444324399,-0.0020006903830535,543.9203422365355,True,111.0,0.43,-543.9203422365355,61
62,5.865511925465089,-0.0078645593373639,0.0111246578645937,0.0122718215086427,0.0010548589170571,1.9801065398720192,0.0070189497960907,-0.0021793460228236,543.9203422365355,True,111.0,0.43,-543.9203422365355,62
63,6.126699147585912,-0.0084950386322855,0.0113237238448904,0.0116432015700854,0.0010490597495857,1.914603938324038,0.0475415136947902,-0.0022087296254474,543.9203422365355,True,111.0,0.43,-543.9203422365355,63
64,5.76315294967718,-0.0078596207074543,0.010875566812193,0.0131483338597992,0.0007973748743479,2.138017667786324,0.1200656825856539,-0.0021168634812911,543.9543307373847,True,111.0,0.43,-543.9543307373847,64
65,5.326408755172863,-0.0071963658525956,0.0111660983195111,0.0136254397197393,0.0007266502113993,2.2357834897641604,0.0703214904894078,-0.0021736911308328,544.0302970754534,True,111.0,0.43,-544.0302970754534,65
66,5.354404306106652,-0.0074174259892879,0.011323243564144,0.0146713570134704,0.0006514906574332,2.336205411362653,0.0272586084828534,-0.0022045708054117,544.0302970754534,True,111.0,0.43,-544.0302970754534,66
67,5.709217136683366,-0.0079278809799713,0.0113646124539909,0.0132740270808807,0.000834966310237,2.12357931683902,0.0224233457112336,-0.0022223211657589,544.0302970754534,True,111.0,0.43,-544.0302970754534,67
68,5.791194650426239,-0.0079366129916713,0.0108865523012974,0.0127607642396608,0.0009457781671523,2.0343884353122146,0.1965511687849405,-0.0019747847991839,544.0302970754534,True,111.0,0.43,-544.0302970754534,68
69,5.155426256762263,-0.0069525976596305,0.0111204327428879,0.0143712336311053,0.0007970728995235,2.257854270604673,0.010029651057511,-0.0020755980031419,544.0302970754534,True,111.0,0.43,-544.0302970754534,69
70,4.974098150500023,-0.0066142578114898,0.0111812061554511,0.0140735141459222,0.0011440540955663,1.913903570190808,0.074469277654347,-0.0020953288516997,544.0302970754534,True,111.0,0.43,-544.0302970754534,70
71,5.466276065602114,-0.0074977660403471,0.0112512899917612,0.0142227751365435,0.0006772898205256,2.298272983058998,0.0486897530778632,-0.0022111627505097,544.0302970754534,True,111.0,0.43,-544.0302970754534,71
