year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2047,-2.829498027456708,37.3,5.605834056380255,150.29045727561004,-32.45493122661675,8047.607358010112,33.52169780533539,8.610298003068836,271534357.82477885,12.005729422499144,2282.3332476183687,645.0034596095143,1609.842579241746,large
2048,-0.5765588347132918,36.95,5.490829333810905,148.60160578649266,-33.03149006133004,7594.053551944158,29.857971407128563,8.003596115016348,253092917.787493,11.115523310431367,3069.018483079077,636.4225636440335,1609.842579241746,large
2049,-1.257228977974578,36.9,5.467144527360797,148.16109830246063,-34.28871903930462,7143.822195718089,37.801297576055184,7.543302034167164,237885572.9494957,10.355346758606478,2574.906038180252,634.8674417130084,1609.842579241746,large
2050,-1.2219500596069104,36.79,5.415928668050657,147.2119779301619,-35.51066909891153,5286.857577326654,38.96220539616589,5.311787968985953,167512545.389941,9.16399524121942,1778.135657643645,633.4219507430201,1609.842579241746,large
2051,-1.2904690352196568,36.62,5.366200115057828,146.53741439262228,-36.801138134131186,5755.343067818438,25.276646148092837,6.102139331069376,192437065.94460383,10.681914366983685,1952.9483099877157,630.6643334721123,1609.842579241746,large
2052,-2.1627465582204732,36.45,5.314007706754977,145.7889631482847,-38.96388469235166,7021.02267216549,29.901049950443362,7.22459206660921,228458940.16714308,10.507917666537006,2125.0230951470216,626.045547478963,1609.842579241746,large
2053,-1.5188447689235591,36.19,5.227454716928172,144.4447282931244,-40.48272946127522,8349.065354761871,39.58839403199088,8.807767725535932,277761762.99250114,12.594298731899618,2987.362510867772,618.3572913157255,1609.842579241746,large
2054,-0.9097641905439828,35.99,5.167275334055941,143.5753079759917,-41.3924936518192,6318.996209674628,34.30712926836412,6.656200385357979,209909935.35264924,9.984980454789392,2365.592698676866,612.4450965619022,1609.842579241746,large
2055,-2.4882393323068643,35.84,5.131076586335072,143.16619939550984,-43.88073298412606,6954.85573261277,40.2092025752127,6.984387677475544,220259649.79686874,11.796245156300941,1953.261550264796,615.7939395445577,1609.842579241746,large
2056,-3.3982958375294903,35.55,5.033820025094728,141.59831294218642,-47.27902882165555,9197.952021595564,36.658656326232226,9.351420094403942,295714346.7932792,12.802081577775967,2535.818590530011,609.555704411963,1609.842579241746,large
2057,-3.008902759363,35.13,4.903684952196201,139.5868190206718,-50.287931581018555,7820.731660638824,34.10357966364535,7.983654738933006,251772535.84699127,13.076957449842894,2103.310829475637,595.0158249131586,1609.842579241746,large
2058,-2.340433477548528,34.67,4.789550645937201,138.14683143747334,-52.628365058567084,8857.658900268041,35.12290631130742,8.791848043403254,277259719.89676505,11.716019087389597,2847.9151520257237,594.8326788026743,1609.842579241746,large
2059,-2.093654756955385,34.28,4.701286418629405,137.14371116188462,-54.72201981552247,7510.524342022487,30.21306489210982,7.326619819540614,231052282.62903282,11.139503557922884,2366.101340581772,591.2683260534814,1609.842579241746,large
2060,-3.182253541966117,34.01,4.6230401379321515,135.9317888248207,-57.90427335748859,8928.151430465614,32.7519858965419,8.76685996540515,277229152.5700278,11.640770303786496,2509.2830634472593,593.8162623704688,1609.842579241746,large
2061,-2.867155748978203,33.5,4.506995829229493,134.53718893222367,-60.7714291064668,8294.288838371607,33.615388618844875,8.129890416516965,256384224.17527902,13.230841342399788,2369.079173608936,597.4018108604236,1609.842579241746,large
2062,-3.2377350199170127,33.14,4.402886179740794,132.85715690225692,-64.00916412638381,9897.16010718728,45.293563143588656,9.62090557115994,303404878.09209985,13.218811114075232,2906.4518763612255,611.0383734961739,1609.842579241746,large
2063,-1.337285146958889,32.78,4.286312526548025,130.75999165796293,-65.3464492733427,7850.852363035947,33.74669736403087,7.367788456599596,232350576.76732486,10.353753873713476,2842.543337413822,613.760231801389,1609.842579241746,large
2064,-1.8411137637758381,32.58,4.237969542006352,130.07886869264433,-67.18756303711854,5755.483220740987,24.30037102537024,5.435278086326161,171876537.75704038,11.502646418341524,1708.3447415848755,630.0619770617944,1609.842579241746,large
2065,-3.267860923113576,32.32,4.1719663195083205,129.08311632142082,-70.45542396023211,9625.351677938399,36.37545756818108,9.1888497290845,289779565.0564088,12.780846384434437,2774.3659020373143,621.6373865182999,1609.842579241746,large
2066,-2.828630104211665,31.84,4.057254326996192,127.4263293654583,-73.28405406444378,9798.390598389326,29.54583635940673,9.168787864197315,289146894.08532655,11.371931735466193,3041.106608992764,640.8181703069953,1609.842579241746,large
2067,-3.6590941695865626,31.45,3.9589255175303526,125.87998465915271,-76.94314823403035,11130.855244639306,48.14998922282618,10.290825796097014,324531482.30571544,13.763530975976556,3260.5028990892897,630.6725246373006,1609.842579241746,large
2068,-2.9164541450031463,30.98,3.8346232004548586,123.7773789688463,-79.85960237903349,8628.810055524185,31.587348013676287,7.877287153513944,249098725.28327933,12.314208997952596,2492.2717009320486,641.2150840457018,1609.842579241746,large
2069,-3.3060409637575656,30.56,3.7368304874265057,122.27848453620764,-83.16564334279106,8538.184125956828,38.38260921146017,7.485082419663459,236049559.18650684,13.017964981050435,2281.5190771810694,646.667806301568,1609.842579241746,large
2070,-3.651135890690657,29.92,3.6290856361508848,121.29296912269,-86.81677923348171,10524.29005136827,29.69085683653868,9.157038024236353,288776351.13231766,13.353223133224345,2993.6734282958732,645.0958671267286,1609.842579241746,large
2071,-2.6561908670305288,29.23,3.5130434319583728,120.18622757298573,-89.47297010051224,10491.794932490215,36.38832813191999,8.975076462602091,283038011.3246196,12.891686559897241,3409.0941497319513,645.0651716070925,1609.842579241746,large
2072,-2.9706266604310847,28.74,3.429438457347402,119.32632071494092,-92.44359676094332,10667.972636718208,35.01480457779938,8.824636837558828,279056195.93202025,13.766350801196484,3346.4527253355245,653.1075597988856,1609.842579241746,large
2073,-2.752464349207288,28.2,3.3375895664477353,118.35423994495515,-95.19606111015061,9451.578352246712,27.647150992208278,7.6291472519165024,240592787.73643884,13.14335540702275,2909.5119780874597,662.8539805783204,1609.842579241746,large
2074,-3.4271788086817967,27.65,3.254182604635209,117.69195676800032,-98.62323991883241,9543.0238830628,36.36909561264399,7.584599858374352,239187941.13369358,12.494477392416773,2652.6442345924097,664.3330922832226,1609.842579241746,large
2075,-2.6687463178462,26.8,3.155005340406647,117.72407986591965,-101.29198623667861,8407.087660217729,21.3641486949835,6.654077522809518,209842988.75932097,12.388641768053661,2483.359556467756,668.794416345061,1609.842579241746,large
2076,-1.6975137807448109,26.13,3.079867181163294,117.86709457188266,-102.98950001742342,8051.297970668157,21.9982263217565,6.080730823974794,192287302.40806055,12.278355819347807,2745.731514768124,688.1857076987835,1609.842579241746,large
2077,-1.1775009470364264,25.74,3.031577119741735,117.77688887885527,-104.16700096445985,8762.252212652109,30.130235087608405,6.543343266028533,206350873.2374758,12.34561961229194,3275.24384106061,689.4719247572821,1609.842579241746,large
2078,-1.7188321714483206,25.54,2.9983446904888615,117.39799101365942,-105.88583313590817,7772.768905992241,26.638966755653335,5.6107732526158935,176941345.2944948,10.61428476015624,2613.1477938359767,687.7300502655393,1609.842579241746,large
2079,-3.545428248968066,25.26,2.95012137608421,116.79023658290619,-109.43126138487624,10481.373254785947,28.90557309020996,7.741977267730567,244150995.11515117,12.949757198802642,2992.6648284614967,690.483577392867,1609.842579241746,large
2080,-3.0708659378517265,24.67,2.8547850549022376,115.71889156474413,-112.50212732272796,9216.838007848743,28.108156371490374,6.510952189212041,205891934.50813884,12.831636525338807,2648.918281643296,702.5167540985024,1609.842579241746,large
2081,-1.5512344833973353,23.9,2.776034097169051,116.15205427485569,-114.0533618061253,7971.427951299835,18.558579959447787,5.616430771596518,177119760.8130678,11.661439062338646,2760.694486653125,718.4624665563603,1609.842579241746,large
2082,-1.9782086112142983,23.56,2.735611098406926,116.1125253992753,-116.0315704173396,9979.265039632668,24.335447219795203,6.878148568919243,216909293.26943725,11.85631005259425,3437.7488795334893,717.429612195034,1609.842579241746,large
2083,-0.9871125035332777,23.05,2.6857692905407453,116.5192750776896,-117.01868292087288,9171.254888125717,23.25923284496565,6.22328335637699,196257463.92670473,12.036818541788374,3512.864409152813,734.025305309571,1609.842579241746,large
2084,-2.523826036981554,22.87,2.660601728176966,116.33588667148956,-119.54250895785444,8774.73533799326,21.140094692698668,5.9119144365397895,186948923.07803583,13.160305202627361,2682.8723099375793,759.6977663055225,1609.842579241746,large
2085,-0.02764223926924883,22.49,2.598260393912937,115.52958621222486,-119.57015119712369,7473.346952195197,20.682165139509713,4.74512463657595,149642250.53905913,10.873252284145709,3194.8264148551534,753.5972139984464,1609.842579241746,large
2086,-3.165654049658453,22.48,2.597559683614033,115.54980798994809,-122.73580524678215,7635.719648885942,23.068043042390094,4.936083284357578,155664322.4555006,13.285424352865991,1918.0755655874555,753.3716990012978,1609.842579241746,large
2087,-2.3617246084570893,22.1,2.521016317118335,114.07313652119164,-125.09752985523924,7950.310343002921,18.25906265632062,5.053467939278911,159366164.93309972,11.96179970050101,2397.4990343228988,771.5967401226153,1609.842579241746,large
2088,-2.3294251041300806,21.66,2.4645611512826844,113.78398667048404,-127.42695495936933,8479.723299433239,17.32969030171415,5.292497288172313,167361466.24550015,13.37190811851561,2636.69442190227,781.7984636985658,1609.842579241746,large
2089,-3.075881960302469,21.31,2.4094348170940796,113.06592290446174,-130.5028369196718,10141.862479285664,22.721668111086395,6.202239756276689,195593832.95394167,13.169854947932228,3028.9959267228664,787.6827652583054,1609.842579241746,large
2090,-2.5522987271762334,20.8,2.3393518483671265,112.46883886380415,-133.05513564684804,8620.539161281451,18.828773712102244,5.235653645418707,165111573.36192435,12.867252926341703,2599.4695033538947,805.6130797652021,1609.842579241746,large
2091,-1.3166746204805706,20.33,2.2816659117799487,112.23147623118291,-134.3718102673286,7696.361927641122,18.888211727240844,4.531122859064623,142893490.48346195,12.827093120380427,2731.8856199674574,801.9246803232722,1609.842579241746,large
2092,-1.410248878315772,20.18,2.2521592717560024,111.60353180158586,-135.78205914564438,7152.024285466271,18.16287991989855,4.096547009354634,129542648.14861597,11.673390277674065,2458.8075190253794,812.024824677573,1609.842579241746,large
2093,-2.974280689856837,19.95,2.220923568440806,111.3244896461557,-138.75633983550122,8715.368139808797,18.816444724724096,5.068063864574439,159826462.03321952,12.920209880634332,2457.661163006087,803.6083542329485,1609.842579241746,medium
2094,-0.8838680173595764,19.63,2.155827340568481,109.82309427246464,-139.6402078528608,7342.733374693664,20.480838243723944,4.001042883471188,126176888.37314738,11.852534165726892,2765.467429597201,813.7033423613371,1609.8360655238637,medium
2095,-3.4314744921085163,19.53,2.1365561017567583,109.39867392507723,-143.07168234496933,10501.861744463651,21.016003704885776,5.977020999882761,188491334.25230277,13.389312491346798,3027.3131794175088,810.0111607715627,1609.834205667838,medium
2096,-2.6003560886022243,19.16,2.063205852089168,107.68297766644928,-145.67203843357154,9461.157776779906,16.206329356493086,5.295310634576745,167450431.01083967,12.169217662291082,2938.431524732372,816.9594995356744,1609.8268939200573,medium
2097,-1.9514186670986786,18.91,2.0083999921787075,106.20835495392426,-147.6234571006702,8278.024388418025,16.6031214027635,4.562725579818645,143890113.88516077,11.243676969416601,2710.6453337666776,819.9916531619996,1609.8215213178144,medium
2098,-4.161168483607264,18.72,1.96757467981064,105.10548503261965,-151.78462558427748,10055.402402484546,27.506611329362343,5.495744249584996,173313790.65491244,14.213237343800945,2526.1306139328854,821.7596168893136,1609.817557559216,medium
2099,-4.224110079880652,18.21,1.882727022742015,103.38973216595359,-156.00873566415814,8990.668828345804,16.77338842665523,4.764001948714403,150237565.45465744,14.495578015506107,2044.2197980758351,827.4091970109695,1609.8092118674767,medium
2100,-1.477416664770568,17.82,1.7983730076212514,100.91879952981209,-157.4861523289287,7732.663123442586,15.137635358078512,4.000802268633351,126169300.34362137,12.23500533324982,2684.6477672119427,829.5749188992432,1609.8010177935867,medium
