year,glacier_wide_balance_mean,glacier_wide_balance_std,glacier_wide_balance_min,glacier_wide_balance_max,area_km2_mean,area_km2_std,area_km2_min,area_km2_max,volume_km3_mean,volume_km3_std,volume_km3_min,volume_km3_max,mean_thickness_m_mean,mean_thickness_m_std,mean_thickness_m_min,mean_thickness_m_max,total_annual_runoff_mm_mean,total_annual_runoff_mm_std,total_annual_runoff_mm_min,total_annual_runoff_mm_max,mean_annual_discharge_m3s_mean,mean_annual_discharge_m3s_std,mean_annual_discharge_m3s_min,mean_annual_discharge_m3s_max,peak_daily_discharge_m3s_mean,peak_daily_discharge_m3s_std,peak_daily_discharge_m3s_min,peak_daily_discharge_m3s_max
2071,-3.0761245746645822,0.71680628345258,-3.531699196719982,-1.6506174389325776,25.958,3.182686915170891,23.68,32.17,3.0972351497100283,0.5256891129136543,2.7396498155451394,4.131009773140177,118.72143765208071,4.881968677256619,115.69467126457513,128.41186736525262,8716.304277531937,432.30440977607554,8152.311164509837,9457.474918647036,6.574972087654603,0.5953606406558009,5.901334747307866,7.592812837883941,30.474372583133174,9.50423130149923,18.687622001417857,42.23003013473855
2072,-3.4553087515610725,0.6876905070318624,-4.538314811770213,-2.42229592770383,25.291999999999998,3.3957644205686583,22.83,31.9,3.0153744647255283,0.5365731799619607,2.652882854395456,4.072538345942628,118.63112519811197,4.519866266467748,116.20161429677864,127.66577886967487,9558.649242543685,2237.6017068438355,6686.793650223153,13597.149516060555,6.890719588375866,1.2643911368749392,5.979272336870238,9.380092077824665,24.93338925230413,2.801770611642125,22.28760834627011,30.20022875372066
2073,-4.115628483182833,1.161732618327504,-5.94664752940726,-2.3574029039496476,24.698,3.5054323556445928,22.34,31.54,2.923875468337614,0.5399541707296938,2.5641727856520022,3.987752027690051,117.7811363799797,4.3647167678925545,114.77944429955247,126.43475040234785,10888.037670363234,1503.2139847204348,8640.889640479476,13266.991128479973,7.67643916487223,0.7074056599688648,6.670672167212655,8.805309980418151,29.124670957136534,6.977860803830125,20.70460857204469,38.55727222309836
2074,-3.913328793696997,1.5660715571033665,-6.351760655775538,-1.5524177739541465,24.06,3.649262939279657,21.44,31.23,2.81972804461961,0.5524286276104504,2.4249050730948944,3.906602414924768,116.53167800476062,4.387393762621702,113.10191572270962,125.09133573246135,9702.459855639903,1703.5948067355391,6952.0793454428285,12233.703893847363,6.660108762764294,0.7429554649234146,5.6612205696885125,7.826370103817683,26.047345692735398,3.692440905692372,21.307952525262262,30.661325068250935
2075,-3.006897160428025,0.7216078354855033,-3.89420244525533,-2.020661669911949,23.414,3.883383061198058,20.46,31.05,2.7252485046676846,0.5751815995991116,2.283524384617119,3.853061484961938,115.66116934584241,4.479043597258431,111.60920745929221,124.09215732566628,9332.493214669,1687.665257999416,7148.3157089105125,12200.567069995133,6.329399061917378,1.5327020012214942,4.496013947064109,8.615730953084082,30.165429350474177,14.714508973744197,19.341630221983685,58.7955961811522
2076,-3.0821485639952977,0.6468236556149075,-3.9115206118588044,-2.099857322303389,22.944,3.9883159353290965,19.87,30.76,2.6517127025668836,0.578573031150721,2.2021784399475153,3.784569720734088,114.82838672399141,4.314443497139798,110.82931252881308,123.0354265518234,9686.465350825423,1059.9937408690569,8841.897900517508,11699.416457087553,6.364447388461252,0.8990282425006546,5.094591721303101,7.670358480308896,26.270348688454597,5.077627708615785,18.594101642505883,32.745914048585554
2077,-2.9399347380929166,0.6797026138808367,-4.03328275943395,-2.0501278913560927,22.51,4.0350811639916255,19.55,30.42,2.5775300051262118,0.5810375685723735,2.1315463549433282,3.7144851669304035,113.71709314489377,4.477048945603403,109.0305040891728,122.10667872881012,9666.744674298261,355.99402463424866,9141.541570118528,10159.459150484887,6.245049125570775,0.9211065096165207,5.3524075425770485,7.982336394033746,27.309897961411234,5.9550037674660645,21.982724358739343,38.87311285191134
2078,-4.593946374098224,1.2054332425883243,-6.60696973978896,-3.084861014927928,22.082,4.029766246322484,19.11,29.98,2.5083371921045705,0.5837939157054638,2.045766688068632,3.6471978994070313,112.72318458304915,4.917015490172339,107.05215531494673,121.65436622438396,10970.73539285221,2115.6768679043776,8815.668853483214,14955.743993622633,6.893095334993189,1.0283589581189243,5.827963039631535,8.59617583038577,26.59589860342342,7.517316599597171,21.005429944941675,41.4244437689368
2079,-4.0468347165139695,0.9604587553075121,-5.804407940182451,-3.175240577542715,21.462,3.9840351404072734,18.52,29.25,2.401697144563579,0.5784442847337375,1.9384953720266458,3.521485936110572,110.942156019356,5.474155167165789,104.67037645932213,120.39268157642981,9736.42502158898,2122.515689035926,7571.656417038167,13672.41631566592,5.973818152693495,0.9752994095178126,4.844920699136108,7.633216907367676,25.68582961458886,7.029731788194967,16.70045680077193,35.68704816285867
2080,-4.0047211551389434,1.5219947493248147,-6.1937224420859245,-1.8285515357665518,20.949999999999996,3.9551333732252325,18.1,28.69,2.3098030034810995,0.5757910657092251,1.8539192835543166,3.4211451556507466,109.19748946867458,6.026524275445054,102.42647975438213,119.24521281459558,10669.90297154136,2194.1378735164826,8274.412798076686,14559.036584063942,6.445189854203082,1.778567867141667,4.900030155848986,9.282529824998145,23.65878374830569,7.141179373553943,18.714793579195597,37.7865045279612
2081,-3.7247074289551216,0.8611247660205849,-4.675303674923837,-2.4594837659787196,20.432,3.8456749732654214,17.54,27.91,2.219695377118089,0.5630959193134074,1.7578560916213493,3.2920809476507373,107.50002620964828,6.660242134078452,100.21984558844638,117.95345566645422,9963.835458710088,1057.9948091649014,9084.620839008514,11838.490694132364,5.879619870811695,0.8852637412744383,5.049923350371181,7.454797648103565,21.478536567567602,4.110340293239114,16.57893442884455,27.5282204423206
2082,-3.9862468732587812,1.0245238519430273,-5.826252194001033,-2.792525129924711,20.003999999999998,3.758460323057835,17.11,27.28,2.139825009463994,0.5686319631030713,1.667913981277796,3.218623763068126,105.6340500909758,7.646375893130893,97.48182240080631,117.98474204795184,10244.136077124413,1508.3776817553385,8235.028782324987,12533.198565099488,5.821963368339781,0.5772227822845875,5.011857467368887,6.458784582310609,22.502062083831188,3.7588342009884474,20.153184224168477,29.984852593415308
2083,-4.05835274850987,1.6767307778289926,-6.477437316564491,-1.9813432817314058,19.477999999999998,3.5785941373673547,16.56,26.38,2.05469884552486,0.5604700796975414,1.5596249646405944,3.1141624405742796,104.00665209882042,8.5573096168848,94.18025148795861,118.05013042358907,10846.949138779626,2177.962795035036,7879.40007305126,13528.897371682157,5.9972157372029,0.9669715759014726,4.345135600555693,7.257443040668948,22.576160806951805,4.608189659403695,17.6890090888985,30.770154202826397
