year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2044,-1.847561602260903,37.14,5.552048499544505,149.48972804374003,-32.765069790267006,7390.598396331706,34.7724723169181,7.925187259954851,250613441.60919628,11.65906795452365,2424.4706502989347,645.0197863546604,1609.842579241746,large
2045,-3.3980994971589524,36.93,5.476915193763687,148.3053125849902,-36.16316928742596,8628.314925944063,33.09503382294773,9.192025374034102,289879712.1955395,12.210400502715268,2287.4974360332862,636.0701688216275,1609.842579241746,large
2046,-3.2904678103265703,36.55,5.340205139947983,146.10684377422663,-39.45363709775253,8558.516591620704,33.85400449194331,9.035096907969933,284930816.0897398,11.652016726921278,2304.422201689965,625.7901376732943,1609.842579241746,large
2047,-2.0716050611781585,36.09,5.20973633405364,144.35401313531838,-41.52524215893069,7561.513188667459,26.43773272338042,7.991312662531471,252014036.12559247,10.67518620297426,2400.691673652277,619.5100283811556,1609.842579241746,large
2048,-3.269515918783372,35.84,5.127630906050369,143.0700587625661,-44.79475807771406,8648.32510470914,27.368868586170386,8.980519564489654,283985581.87611765,11.971750064853984,2352.25592462622,615.5184988430901,1609.842579241746,large
2049,-2.3844059363404244,35.44,5.00086684799578,141.10798103825564,-47.17916401405448,7639.331993233865,29.643812285940406,7.928953288905987,250047470.9189392,11.96151804315769,2297.3464158837387,603.3154745089216,1609.842579241746,large
2050,-2.488151852585221,35.14,4.908683665708572,139.68934734515003,-49.6673158666397,9541.589650000438,29.659373650084195,9.731599141809788,306895710.53611344,12.07059947732464,3083.1412884526367,595.6616152350337,1609.842579241746,large
2051,-2.52915548146217,34.77,4.813694399460336,138.44389989819774,-52.196471348101866,7461.498889564775,25.247774853137024,7.570131430530413,238731664.79320708,12.174249777723757,2155.613460175646,589.7844114697067,1609.842579241746,large
2052,-3.2945753114720957,34.38,4.7181987501344205,137.23672920693485,-55.49104665957396,8976.924731147128,38.76572719562951,8.858895684373449,280139542.88953096,12.33876706447185,2482.309549020244,591.8003719112996,1609.842579241746,large
2053,-2.90977680727306,33.86,4.596376755953554,135.74650785450544,-58.40082346684702,8401.237339464158,30.595754369954786,8.30809278082413,262004013.93606973,11.97213053095066,2397.6614303552105,589.5893884866318,1609.842579241746,large
2054,-2.635734276189033,33.45,4.489939814603798,134.22839505541995,-61.036557743036056,7766.330639923029,34.73564293780037,7.3315323656433735,231207204.68292943,10.919001749424668,2239.5754590551664,599.360563380071,1609.842579241746,large
2055,-3.010469299836056,33.13,4.394072283755957,132.63121894826313,-64.04702704287212,7813.9503537024575,25.665417401956027,7.487387785854439,236122261.2147056,11.557516392554772,2096.629706440543,609.4964897647923,1609.842579241746,large
2056,-3.180226338101778,32.78,4.285811162847242,130.74469685318005,-67.22725338097389,8471.909328435004,29.077231825196414,8.179044345766684,258641011.91957238,12.3103857168156,2309.3229088584812,614.0656943068807,1609.842579241746,large
2057,-2.4662161608983837,32.34,4.17229044972362,129.01331013369267,-69.69346954187228,8628.10452477023,32.7530268358283,7.996950965184439,252191845.6380565,12.308861156269105,2689.24341057914,623.0442813209092,1609.842579241746,large
2058,-3.1033767227495725,32.0,4.085211142376266,127.66284819925829,-72.79684626462185,8097.276596532361,31.79556705875407,7.463073493754914,235355485.69905496,12.888781717686394,2179.4372033200616,631.537623042844,1609.842579241746,large
2059,-4.172373250771286,31.52,3.9773913606122955,126.18627413110075,-76.96921951539314,8334.117458392098,28.758656956182122,7.5881913243100785,239301201.60344264,12.398629607462212,1816.221440491428,635.1801802910069,1609.842579241746,large
2060,-4.258158963962737,31.0,3.835852550531059,123.737179049389,-81.22737847935588,10487.854235988763,32.054680643791826,9.732860991087975,307776423.40458035,13.74830533351482,2718.2439944365906,642.4520844817804,1609.842579241746,large
2061,-1.531975968208393,30.38,3.695156309923318,121.63121494151802,-82.75935444756428,7370.528087370603,28.389895317322743,6.443762417867683,203210491.60987526,11.79478857219981,2545.2978691713997,643.8894240372956,1609.842579241746,large
2062,-4.241954847148498,30.03,3.644542164549611,121.36337544287748,-87.00130929471277,9947.408935985623,33.44800726190768,8.771149037642022,276606956.0510788,14.815174646100118,2485.666588154486,643.5663782244798,1609.842579241746,large
2063,-3.060494064198473,29.24,3.5104379830525962,120.05601857225021,-90.06180335891125,8661.911087893288,30.127861388306332,7.117818994856392,224467539.82179117,11.770861132385782,2437.2771642896523,645.7773599418827,1609.842579241746,large
2064,-1.3015387507525669,28.67,3.4146507238954023,119.10187387148248,-91.36334210966382,6499.073657140975,21.442284299489536,5.381958194674091,170190434.815262,9.651884050290457,2259.4899270958485,650.7874347319414,1609.842579241746,large
2065,-1.8431348526673477,28.45,3.3734795400236455,118.5757307565429,-93.20647696233117,7817.3803342489155,27.176494528980975,6.571683791349952,207244620.0440121,12.555692967261804,2596.3880367899287,649.0318443279762,1609.842579241746,large
2066,-2.7034343033235135,28.09,3.3164590538139356,118.0654700538959,-95.90991126565469,8552.233700174773,36.82378284115015,6.753171566456231,212968018.5197637,12.002672987536085,2539.937829721218,658.5549610057365,1609.842579241746,large
2067,-3.548938812687136,27.49,3.2351501604465267,117.68461842293658,-99.45885007834183,9640.450545804071,20.474114788265137,7.734004205677834,243899556.63025618,12.335080731570567,2641.282613913282,660.5181385697776,1609.842579241746,large
2068,-5.967900270627452,26.58,3.133295461586975,117.88169531929927,-105.42675034896928,10098.70481298632,28.67160738916183,7.776641748432703,245916076.02563828,15.702026421426675,1786.6869950300136,672.8655349827455,1609.842579241746,large
2069,-4.874624031311456,25.43,2.9717645124093326,116.86057854539256,-110.30137438028073,12028.34061704567,30.497049344595744,8.720494492062349,275009514.30167824,13.260178653190811,3087.9196249174274,696.003873600892,1609.842579241746,large
2070,-4.0596893185239775,24.61,2.841401703184448,115.45720045446761,-114.36106369880471,11303.964287151215,29.846618056525024,7.993624375310449,252086938.29979032,12.406705155717132,3122.630435331338,702.6171172070362,1609.842579241746,large
2071,-3.531699196719982,23.68,2.7396498155451394,115.69467126457513,-117.8927628955247,8486.208538172777,18.687622001417857,5.901334747307866,186104492.59110084,12.86436267949431,2130.208119010601,722.6193278947424,1609.842579241746,large
2072,-3.627602743622383,22.83,2.652882854395456,116.20161429677864,-121.52036563914709,9046.653610413343,22.28760834627011,5.979272336870238,189078941.54544544,13.891036378118251,2326.2333547066546,734.6310487046551,1609.842579241746,large
2073,-5.94664752940726,22.34,2.5641727856520022,114.77944429955247,-127.46701316855435,13266.991128479973,27.06389403733301,8.805309980418151,277684255.5424668,15.123955150409731,3141.2835632676947,769.6285760693474,1609.842579241746,large
2074,-6.351760655775538,21.44,2.4249050730948944,113.10191572270962,-133.8187738243299,9290.163661647286,21.307952525262262,5.6612205696885125,178532251.88569692,15.315676859287958,1260.0630266040198,775.3698668867737,1609.842579241746,large
2075,-3.737875628530937,20.46,2.283524384617119,111.60920745929221,-137.55664945286082,9062.320969691697,19.341630221983685,5.340744537191471,168425719.72487023,13.070464801925526,2281.7702416315933,803.2156112305568,1609.842579241746,large
2076,-3.2410636529792645,19.87,2.2021784399475153,110.82931252881308,-140.7977131058401,8841.897900517508,18.594101642505883,5.094591721303101,161103217.2477352,13.027242300120626,2398.394525792589,804.9515557192555,1609.842579241746,medium
2077,-4.03328275943395,19.55,2.1315463549433282,109.0305040891728,-144.83099586527405,9479.26376076533,25.673003829209833,5.3524075425770485,168793524.2627098,14.746920755772333,2332.795397216834,813.3586489811331,1609.8355494123693,medium
2078,-5.172273003603326,19.11,2.045766688068632,107.05215531494673,-150.00326886887737,11059.964090732956,23.068184964055902,6.09579931556118,192237127.21553737,15.614396845913298,2522.861324022768,817.4538325471112,1609.8271086586503,medium
2079,-4.183910544227958,18.52,1.9384953720266458,104.67037645932213,-154.18717941310533,9950.69544101336,16.70045680077193,5.4072240873963615,170522218.82013166,13.181403496091628,2472.559993498362,819.872400632215,1609.8165085686862,medium
2080,-4.85941843764903,18.1,1.8539192835543166,102.42647975438213,-159.04659785075435,9795.10499734628,20.810684454929856,5.096393215931269,161160184.83146495,14.663838979808128,2117.753537163723,825.1791064978898,1609.808111184949,medium
2081,-4.675303674923837,17.54,1.7578560916213493,100.21984558844638,-163.7219015256782,10435.249971588073,16.57893442884455,5.415792480616537,170792431.6687231,14.64191706712593,2473.290295458268,828.9282355778323,1609.7986741128,medium
2082,-5.826252194001033,17.11,1.667913981277796,97.48182240080631,-169.54815371967922,12533.198565099488,20.554322343068847,6.244168498593229,196916097.77163607,14.644844100923489,2883.628538005404,819.7630720557052,1609.7898602879657,medium
2083,-4.761308363728579,16.56,1.5596249646405944,94.18025148795861,-174.3094620834078,12086.550191774375,20.437313243947525,5.831929434620126,183915726.6501803,14.043265678708812,3151.8437209370722,809.9763010875624,1609.77876400676,medium
2084,-3.399015398393367,16.1,1.473486767679713,91.52091724718714,-177.70847748180117,7360.303561954874,16.22767087858682,3.429597630807952,108452108.12046137,12.788411070288767,1706.4758601301005,797.5952482104693,1609.7695427451172,medium
2085,-4.561370496853318,15.78,1.4134022436742368,89.5692169628794,-182.2698479786545,10005.018901161478,18.6309781650152,4.502149375380969,141979782.70201427,13.818758139540167,2345.905293441806,789.2695970777925,1609.7628185938415,medium
2086,-5.835999669130123,15.37,1.334952429626059,86.85441962433696,-188.10584764778463,12859.852423353897,19.949818417906922,5.837074086175755,184077968.38163862,15.24180176375467,3027.965461191064,781.2214232123833,1609.7536085352365,medium
2087,-5.530798422802166,14.8,1.2378181584384738,83.63636205665364,-193.6366460705868,11343.396431675294,17.152299826928633,4.8198086612448625,151997485.941018,14.570413386440642,2507.5439410944628,770.4355677156151,1609.7416078228448,medium
2088,-5.351991765172129,14.26,1.148851204044191,80.56460056410876,-198.98863783575894,10725.208166014578,18.72792653002754,4.494225658646248,142118201.4679751,14.61767318178673,2320.012727350286,758.508229774232,1609.7300149826713,medium
2089,-6.484686813166026,13.88,1.0657717522042527,76.78470837206432,-205.47332464892497,12835.645993952574,16.131708395863342,5.2606456745156205,165899721.9915246,15.271273451403278,2744.738911593483,751.134061977534,1609.7185466736235,medium
2090,-6.9594770487594335,13.36,0.9690876559361736,72.53650119282737,-212.4328016976844,15421.529325462801,18.523032670829647,6.107741126314751,192613724.159462,15.533901757916524,3658.3799775973844,743.2564477372135,1609.704611642929,medium
2091,-5.3677488383616625,12.76,0.8688701231590334,68.09326984004964,-217.80055053604605,11272.108006001212,14.820629835223135,4.183444896650807,131929118.26077984,14.27526063932787,2554.7499269602436,735.3255328176822,1609.689478639638,medium
2092,-4.231631048639013,12.27,0.7947687507491791,64.7733293194115,-222.03218158468505,11103.368922523618,18.091368723138622,3.955983458889975,125097691.33040234,14.494019272352286,2974.60006341429,718.2734613534768,1609.677750793929,medium
2093,-6.767070131448352,12.01,0.7381490985920708,61.46120720999757,-228.7992517161334,12865.957015677202,20.29365793952455,4.409143976829413,139046764.45329237,16.927218939047638,2641.1301490723863,714.6887192963932,1609.668126603537,medium
2094,-7.948072245261479,11.61,0.6510326466731788,56.075163365476214,-236.74732396139487,17822.52504044345,16.95189826420559,6.148270230284633,193891849.9822562,15.702756512820567,4276.580932456643,701.0655653718317,1609.652741600799,medium
2095,-5.25388320787421,10.87,0.5536783457928132,50.93637035812449,-242.0012071692691,10652.594198823928,12.955879820104087,3.390091727253627,106909932.71067038,13.82905118790124,2336.2218464012412,692.4948123064909,1609.6340962415716,medium
2096,-6.358679619693948,10.2,0.4944167376778585,48.472229184103774,-248.35988678896305,11479.356476414196,13.03519690979693,3.382209154582869,106953570.76988132,16.776745726050486,2209.043237422484,704.2842392320222,1609.6213582155917,medium
2097,-8.893779611011775,9.5,0.4267908127390898,44.92534870937788,-257.2536663999748,16019.829541185289,12.763281857190625,4.517899791514324,142476487.82519573,18.037358868777595,3066.6355702092874,732.6860685066798,1609.6057104179026,medium
2098,-5.6696566274793145,8.04,0.34558533370754624,42.983250461137594,-262.9233230274541,11111.275910801192,10.052710506078734,2.5785374912806565,81316758.32502678,14.767814681978177,2317.745316900231,750.0577514401832,1609.5849225022034,medium
2099,-6.585999470714476,7.2,0.3024325069048599,42.00451484789721,-269.50932249816856,13470.023497245082,8.390080370389796,2.838805300871424,89524563.96828122,15.618513401832116,2910.962566033222,820.8493187069896,1609.5701317998737,medium
2100,-7.42911463069143,6.38,0.25493638890150094,39.958681646003285,-276.93843712885996,14563.322717968744,6.67227888737151,2.7239026371371398,85900993.56475684,15.415138953802225,3009.879771123321,868.4408356709378,1609.5544722305353,medium
