year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2064,-3.3257121228471664,30.16,3.66963134467593,121.6721268128624,-85.25546323105151,7296.633942522868,25.139787556615406,6.218518101703037,196644466.8192941,10.859384716712183,1730.1064402459908,647.3078944258623,1609.842579241746,large
2065,-2.200785456104133,29.48,3.5626321581047695,120.84912340925271,-87.45624868715564,7822.730083698887,25.09949371685406,6.705062189067112,211450841.19442046,11.788378172472608,2446.5477971427204,652.9895159361387,1609.842579241746,large
2066,-2.0327995270544355,29.09,3.4919885782549454,120.04085865434669,-89.48904821421007,8175.979507902098,24.29192856045086,7.0392524183850185,221989864.26618993,11.194626513908576,2671.5471561882837,651.2550510667941,1609.842579241746,large
2067,-2.408155213233702,28.7,3.4275513537162507,119.4268764361063,-91.89720342744377,8356.473739857374,24.775272771441955,6.9498732328561355,219171202.2713511,11.034451024565845,2585.3528947272644,650.8454652814046,1609.842579241746,large
2068,-2.400021738157162,28.27,3.3523121134550213,118.58196368783237,-94.29722516560093,6671.478377624661,25.078598627446162,5.4314168204076365,171754435.26165843,11.50457574348274,1855.2735443348909,652.3056854791666,1609.842579241746,large
2069,-2.70079988672062,27.85,3.2789822039003163,117.73724250988569,-96.99802505232155,7077.359223489726,20.35938956777642,5.702107485996154,179821661.6783747,12.069217180306339,1899.4315632487564,660.6774299446191,1609.842579241746,large
2070,-2.5047489369464406,27.14,3.199639857403839,117.8938783125954,-99.502773989268,8898.371366919848,27.13415211678727,6.99538679047248,220606517.82434013,10.94040314646632,2768.7996368226213,670.217147025545,1609.842579241746,large
2071,-2.4207801486162683,26.47,3.127222466347349,118.14214077625041,-101.92355413788427,7830.8286055444205,21.5724315020327,6.085670901516998,191917717.55024004,12.385508325962759,2338.6195356082126,681.6658402050298,1609.842579241746,large
2072,-3.2858239260102544,25.9,3.058107831256403,118.07366143847116,-105.20937806389452,8989.291116735763,28.27450912709607,6.7248978647038715,212657410.2368117,11.78885494482445,2463.063379353831,686.0064569688244,1609.842579241746,large
2073,-2.326232680592251,25.38,2.966948195525211,116.90103213259303,-107.53561074448677,9405.771738645597,23.32193608333133,7.078966892193731,223242299.9122215,12.20196466459642,3055.421688562512,689.6384023184584,1609.842579241746,large
2074,-2.051251326058071,25.0,2.9033692817133794,116.13477126853518,-109.58686207054484,8651.188585255066,23.57089759426996,6.261920613411527,197475928.4645459,11.806914615768296,2846.6864014591697,697.3782441063705,1609.842579241746,large
2075,-3.3411273378148123,24.61,2.848196394413779,115.73329518138073,-112.92798940835965,8818.900223027875,20.319496980737863,6.374433064725968,201024121.12919813,12.097877166719382,2360.4158363562688,700.4976996070983,1609.842579241746,large
2076,-3.111952247236943,23.82,2.7637525802954697,116.02655668746725,-116.03994165559659,8495.436361061795,30.559536449460914,5.862337039845309,185381166.80880433,12.767975282269257,2314.3094719058404,724.9500402821046,1609.842579241746,large
2077,-3.7952796181077217,23.05,2.6860682063289008,116.53224322468117,-119.83522127370432,8876.988432520255,19.399860286380406,5.980808542971961,188610778.2111638,13.643319499111536,2181.2014474314196,733.3467193495769,1609.842579241746,large
2078,-2.561083946305663,22.44,2.592617774762115,115.5355514599873,-122.39630522000998,8502.368044220035,19.20738497521791,5.4873421832858185,173048823.09210157,12.237254263144314,2549.250308985747,752.8589762114208,1609.842579241746,large
2079,-3.4788464934780943,22.12,2.53030665734697,114.389993550948,-125.87515171348807,8722.834991975602,19.259057317172623,5.653740697141643,178296366.62505886,12.260972060465136,2249.538264735676,767.2550580561781,1609.842579241746,large
2080,-2.583951133783998,21.57,2.4477460692246766,113.47918726122747,-128.45910284727205,7887.457947154465,23.205241465285983,4.974499878399277,157305624.9546933,11.830983798000405,2273.6727806278664,777.8504467159034,1609.842579241746,large
2081,-1.7449641847264359,21.18,2.387157076983304,112.70807728910783,-130.20406703199848,8017.884814202841,16.98331978402965,4.8977801920008,154456396.13493726,10.217153793969716,2688.5316317383504,786.6606447326284,1609.842579241746,large
2082,-3.8856515466303807,20.82,2.3468119979733477,112.71911613704842,-134.08971857862886,10944.698303561063,22.409951750902778,6.556746915020739,206773570.71209404,13.190919291592005,3023.706230540666,808.3246357882658,1609.842579241746,large
2083,-2.7253324228786484,20.19,2.2598573005756637,111.92953445149399,-136.8150510015075,9095.329302538248,38.94149307110504,5.1150696189376665,161308835.50281826,11.591326833945095,2727.5795266512914,815.06842036775,1609.842579241746,large
2084,-2.5721935333870354,19.84,2.199994103758095,110.88679958458138,-139.38724453489453,8022.942073693795,17.261764879718726,4.530302683220224,143259043.56986323,13.239238006772483,2333.235652341232,807.1238817117336,1609.842579241746,medium
2085,-1.9078188352383338,19.54,2.1438064341035976,109.7137376716273,-141.29506337013288,7077.337298497254,18.08120634996613,3.900187103728657,122996300.50318694,11.629320886997915,2213.1975264025045,810.2725791936105,1609.8370112461862,medium
2086,-2.8984663057849858,19.36,2.1026140056397464,108.60609533263153,-144.19352967591786,6857.697584271804,17.292932030969048,3.80553572325984,120011374.56872231,12.589119285223118,1695.432610535805,811.6897974649103,1609.8329433042154,medium
2087,-3.468021465712171,19.04,2.0411239121274187,107.20188614114592,-147.66155114163004,8106.230723886954,16.44583384201774,4.517482451020497,142463326.57538238,12.330885178247065,1986.7220916492256,815.1846529807955,1609.8268239450963,medium
2088,-2.3018250234026074,18.72,1.9687487314591707,105.16820146683605,-149.96337616503266,8227.17716142132,17.83024945856243,4.517692026414719,142860264.33609682,12.859703161005669,2539.404770077899,821.1366801441699,1609.8196258938494,medium
2089,-2.599615423650654,18.41,1.9213312621249485,104.36345801873702,-152.5629915886833,8098.7638511398545,18.613664444241586,4.348873226787053,137146066.0799565,11.700546924064831,2357.380242456901,821.2777392170374,1609.8149979319514,medium
2090,-3.7434143685652335,18.14,1.8686578389445352,103.01311129793469,-156.30640595724853,8120.006878820892,18.593996411011545,4.228486609447013,133349553.71552101,11.774636637783411,1877.003651823017,823.8977288565634,1609.80980325572,medium
2091,-2.486246771808984,17.78,1.793866127279873,100.89235811472852,-158.79265272905752,7684.087254280146,15.673336513222301,4.034676883683004,127237570.20382722,11.72181104176184,2230.5221969082263,827.9723370449381,1609.8024519934713,medium
2092,-2.515445207042019,17.51,1.745200535127395,99.66879126941147,-161.30809793609953,7252.370848801894,15.445049465690419,3.6782778730178265,116315974.21171892,11.345959636039632,2034.1199596271058,822.7619769525031,1609.7977061046338,medium
2093,-3.17031978654214,17.27,1.6966222747497548,98.24101185580514,-164.47841772264167,8939.076912494165,14.485709116845515,4.4472784813034645,140249374.18638605,12.594840004270333,2477.829036385664,821.613100942127,1609.792869857606,medium
2094,-4.12997199260609,16.98,1.6360392898035994,96.350959352391,-168.60838971524777,7998.408052029096,17.71583448618936,3.9620573409242503,124947440.30338715,11.640028908078927,1663.3277390247194,813.8190715673603,1609.7867894135743,medium
2095,-2.8913048158515187,16.55,1.559570515055051,94.23386797915715,-171.4996945310993,8049.660818220149,14.61141609241747,3.8916760170581255,122727894.87394504,12.056794867445435,2219.077521502967,806.1905681372976,1609.7787862566279,medium
2096,-3.011209966252307,16.28,1.506880647698658,92.56023634512641,-174.5109044973516,7560.386936115539,13.661125578742514,3.6199833142371354,114472560.35613239,11.94196727339527,1958.0474156288483,800.7693347972796,1609.7730990009861,medium
2097,-4.07864527736629,15.96,1.4527390627872945,91.02375080120892,-178.58954977471788,9860.715530717249,16.18606534703554,4.6042443024720345,145199448.32275808,13.152406107998257,2490.1582403708426,792.3964973256677,1609.7671281654923,medium
2098,-1.3966434690918303,15.6,1.3813964112216235,88.55105200138611,-179.9861932438097,7374.0291214183035,13.574974378787346,3.2251010086828,101706785.40982077,10.803554033333677,2575.734761789253,786.0746602652314,1609.758893815677,medium
2099,-3.798727171032416,15.48,1.3572524625153541,87.67780765603064,-183.78492041484213,7940.886111001342,12.201529919855208,3.5550149249036695,112110950.67176212,12.983435917037827,1785.166287453013,782.2658502182302,1609.7560467298279,medium
2100,-3.6902314422392184,15.17,1.293052019203217,85.2374435862371,-187.47515185708136,8705.584967010343,13.969371053968532,3.905180579181461,123153774.74506655,11.90327021985712,2162.4198039391877,777.0329724151918,1609.7482292226432,medium
