year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2083,-2.3418941675899108,26.38,3.1141624405742796,118.05013042358907,-102.27680787213042,8677.798485646035,30.770154202826397,6.57167966003267,207244489.75879025,12.664945183766767,2738.8373166860047,679.0860891893486,1609.842579241746,large
2084,-4.178202945998607,25.86,3.0475002360310177,117.84610348147787,-106.45501081812903,11490.840254323837,44.153691414702905,8.400298328867446,265637593.87477794,13.132200309773596,3158.4015936782143,684.058699605942,1609.842579241746,large
2085,-2.4989479115122935,25.2,2.93336756684292,116.40347487471907,-108.95395872964131,8330.21751879863,21.793948401211626,5.973553944444593,188381997.19200465,12.930197338573153,2515.858309934176,694.7004490579696,1609.842579241746,large
2086,-1.2656498510018033,24.72,2.865485626390687,115.91770333295659,-110.21960858064311,6696.979405693609,20.618222871283674,4.847638746381553,152875135.50588864,11.533350401476515,2341.05327424857,699.346356010169,1609.842579241746,large
2087,-1.0654711387191005,24.42,2.831176608429862,115.9367980520009,-111.28507971936222,7894.09670693938,27.300220027820323,5.434964833933752,171397051.0029348,12.056664504312792,2940.9130839634017,708.090661646725,1609.842579241746,large
2088,-2.841453150676847,24.13,2.802722460468593,116.1509515320594,-114.12653287003906,8680.755933679764,24.081596920467835,6.0033490339326026,189840304.49063033,13.078349057756782,2512.735196630243,711.8588342828875,1609.842579241746,large
2089,-3.4353235205951846,23.48,2.7305471753337214,116.29246913687058,-117.56185639063425,8701.580869246669,24.568274229582997,5.88320181696217,185532652.499719,12.54402956354343,2262.1400080763165,719.694345568971,1609.842579241746,large
2090,-3.056882398462275,22.7,2.6452249293429113,116.5297325701723,-120.61873878909653,8760.031107135015,26.545101894213534,5.780812619978074,182303706.78362855,12.74312093582604,2446.903362523147,763.0186069272863,1609.842579241746,large
2091,-3.0355926977007086,22.3,2.569721276665404,115.23413796705847,-123.65433148679723,8408.447352936411,19.59563532321737,5.418108925145267,170865483.06338114,13.021551376977534,2304.9047520151717,767.3071997191116,1609.842579241746,large
2092,-1.8811458604491742,21.87,2.496151384444287,114.13586577248682,-125.53547734724641,8114.973686955474,23.61374524872532,5.0614772824842875,160056059.21763113,12.220710574294655,2673.290002256472,773.2735293625323,1609.842579241746,large
2093,-1.9890963108990676,21.59,2.451240422684369,113.53591582604766,-127.52457365814548,7313.393937772208,20.766252731205142,4.5985514087284916,145019917.2256617,13.061298532208514,2282.600350303221,777.9936325660506,1609.842579241746,large
2094,-2.296389690427264,21.28,2.404277766786397,112.98297776251866,-129.82096334857275,9235.799729576785,24.85516123107129,5.727603413161566,180625701.23746315,12.84146018249299,2974.612587742709,786.3422631444358,1609.842579241746,large
2095,-0.8599655157009892,20.84,2.351426804112306,112.83238023571526,-130.68092886427374,8914.298044275129,23.2084260539658,5.315629630852232,167633696.03855598,12.468860124642276,3450.094952088167,808.8337060754563,1609.842579241746,large
2096,-1.937386080181041,20.72,2.331538879467589,112.5260076963122,-132.61831494445477,8757.12937923606,17.29107325110365,5.225707999634059,165249428.64762807,13.402944633504065,2920.9767568361362,804.4921617251483,1609.842579241746,large
2097,-2.5239575140756507,20.4,2.287517789334579,112.13322496738132,-135.1422724585304,9455.727499664263,29.098804857762836,5.538091734883783,174649260.951295,12.811535375151788,2968.6640877056698,803.2632930535491,1609.842579241746,large
2098,-1.9529733579845887,20.02,2.231558228988329,111.46644500441204,-137.095245816515,8059.867704401698,19.736167951939326,4.624246819986168,145830247.7150838,12.538085933490782,2614.2286404125275,806.8297413248114,1609.842579241746,large
2099,-2.99089114500392,19.77,2.1886504402117692,110.70563683418155,-140.08613696151892,8549.458079276821,21.129842617508256,4.790938255145481,151087028.8142679,13.11738685538701,2379.3310849396303,811.0124207623351,1609.842579241746,medium
2100,-3.2747298100495335,19.47,2.1238483533379515,109.08312035634061,-143.36086677156845,10178.987047413757,22.24588640423903,5.756429138214717,181534749.30273932,13.276016231342346,2955.926420751001,813.9384595484133,1609.836193965948,medium
