year,glacier_wide_balance,area_km2,volume_km3,mean_thickness_m,cum_balance,total_annual_runoff_mm,peak_daily_discharge_m3s,mean_annual_discharge_m3s,total_annual_discharge_m3,mean_summer_T,annual_precip_mm,elev_min,elev_max,size_class
2081,-4.633020281455075,17.67,1.7794606400497077,100.70518619409778,-162.58310122183178,11838.490694132364,21.61783767363024,6.235823023984594,196652914.88437814,14.746295095663843,3092.829992363735,829.4297851064226,1609.8048504826959,medium
2082,-2.792525129924711,17.25,1.6899371204680402,97.96736930249509,-165.3756263517565,9968.483154753747,20.153184224168477,5.011857467368887,158053937.0909452,13.284885900054128,3082.877069208978,820.5041339492958,1609.796077412915,medium
2083,-4.729780612934966,16.97,1.6366188366708512,96.44188784153513,-170.10540696469147,12062.099571744307,24.216405864778856,5.979890950137063,188581841.00352243,14.145066630459189,3152.9252735675227,814.1316984025672,1609.7907167008977,medium
2084,-5.607658666052784,16.52,1.5493155763928286,93.78423585913005,-175.71306563074424,12519.425406624461,22.130554301737316,6.062778782717963,191719615.7786205,14.397426813549727,2974.0178778265567,804.2823637756402,1609.7815617708513,medium
2085,-7.401325756093007,15.94,1.4487623620302137,90.8884794247311,-183.11439138683724,16993.365738842753,25.704545393174417,7.969343473656935,251321215.78524512,15.694332616362722,4131.23473228794,791.9867417892375,1609.7705021316133,medium
2086,-6.233871988046826,15.27,1.3217326497388184,86.55747542493899,-189.34826337488406,12628.81966616581,18.573979688233173,5.680894498080095,179152688.89145386,15.34785626881262,2756.262981121774,779.7560301897994,1609.7555409779998,medium
2087,-6.839499380069364,14.66,1.2186427542251084,83.1270637261329,-196.1877627549534,13382.516564696056,21.25877374582875,5.7102047438758845,180077016.8028699,15.550242544394312,2822.1990585755875,767.7865317269204,1609.7426465902242,medium
2088,-5.072047913625186,14.1,1.1101721415662846,78.73561287704146,-201.2598106685786,11370.71530263938,20.7932329426991,4.613829266322618,145900354.59136036,15.009773296863246,2720.416951247033,759.8648291344423,1609.7281750954473,medium
2089,-5.587890541137732,13.7,1.032408307528624,75.35827062252729,-206.84770120971635,13059.654560912302,15.76558755602196,5.293862674209802,166947253.2938803,14.975014724039353,3227.768029181757,739.3139854715884,1609.7174615851977,medium
2090,-4.084160001129977,13.29,0.9490675211599056,71.4121535861479,-210.93186121084634,11025.33068751402,18.425554278295234,4.1840346528414525,131947716.81200805,14.477198721152124,3001.7393249616944,734.4432996778394,1609.7049191674955,medium
2091,-6.184083468588543,12.88,0.8902285492660793,69.11712339022355,-217.11594467943488,14737.10051566255,21.51446254143938,5.670913172856758,178837917.8192107,14.517841832671316,3699.837754669928,722.4812499344986,1609.6958641842039,medium
2092,-5.925629012214091,12.32,0.8044342461075896,65.29498750873292,-223.04157369164898,15760.269902258584,16.65313414874365,5.797675152751624,183336402.75037295,15.10876502261902,4256.925527400666,718.6131423100379,1609.681709432373,medium
2093,-5.999233194269202,11.93,0.7257730695835978,60.835965597954555,-229.0408068859182,12151.479410460262,12.914863040101004,4.260551682050958,134360757.84515902,15.038962318723456,2663.094212272345,712.1453013129011,1609.6682372405126,medium
2094,-5.903166966425304,11.58,0.6481785469436812,55.973967784428424,-234.9439738523435,13475.778139309481,15.770366484099943,4.4944991523124225,141738525.26732454,14.948675068702226,3278.663963665557,697.4518363384925,1609.6544065836263,medium
2095,-7.316529288920664,11.08,0.574724790163455,51.8704684263046,-242.26050314126417,16691.757025942297,15.316853635070913,5.392372895870176,170053871.64416188,16.260807862626308,4058.116976931169,689.7363708607389,1609.6403344839307,medium
2096,-5.7541474173794365,10.18,0.49239955037976346,48.36930750292372,-248.0146505586436,11276.403793356141,13.498434443492982,3.3029254440999085,104446429.56350495,15.128897999648572,2381.753137969831,711.1224229922236,1609.622518027739,medium
2097,-6.101670171661189,9.52,0.430982342688443,45.27125448408015,-254.1163207303048,13012.154521353841,10.875540939532437,3.6674536089031733,115656817.01037048,15.493122262677261,2973.674172349506,732.7334214690447,1609.6086001935448,medium
2098,-7.378002685495231,8.61,0.371751235518936,43.176682406380486,-261.4943234158,15298.89331666199,12.424115795534359,3.8866791979793742,122570315.18747754,16.283190515904163,3389.717254437065,738.1244705656055,1609.5943176158846,medium
2099,-8.943618231210818,7.33,0.31407851426756334,42.84836483868531,-270.4379416470108,16782.988123710737,9.03008501886131,3.6101297503070784,113849051.80568402,17.91008890829122,3315.999274749209,815.0927523465789,1609.5759494549611,medium
2100,-6.735986856854891,6.28,0.24983626337614573,39.782844486647406,-277.1739285038657,14203.621119080091,9.148080098183263,2.6223163075664795,82697367.07541649,16.93589450601116,3148.4347283651946,865.4588848256852,1609.5543582032708,medium
